ID	Function	Gene	Count
TIGR02170	thymidylate synthase, flavin-dependent	thyX	2
TIGR02176	pyruvate:ferredoxin (flavodoxin) oxidoreductase	nifJ	123
TIGR02191	ribonuclease III	rnc	1
TIGR02194	glutaredoxin-like protein NrdH	nrdH	2
TIGR02198	bifunctional protein RfaE, domain I	rfaE1	1
TIGR02199	bifunctional protein RfaE, domain II	rfaE2	1
TIGR02203	lipid A export permease/ATP-binding protein MsbA	msbA	39
TIGR02204	ABC transporter, permease/ATP-binding protein		19
TIGR02210	rod shape-determining protein RodA	mrdB	2
TIGR02211	lipoprotein releasing system, ATP-binding protein	lolD	2
TIGR02212	lipoprotein releasing system, transmembrane protein, LolC/E family		1
TIGR02224	tyrosine recombinase XerC	xerC	12
TIGR02225	tyrosine recombinase XerD	xerD	19
TIGR02227	signal peptidase I	lepB	3
TIGR02290	oligoendopeptidase, pepF/M3 family		11
TIGR02314	D-methionine ABC transporter, ATP-binding protein	metN	2
TIGR02315	phosphonate ABC transporter, ATP-binding protein	phnC	17
TIGR02327	conserved hypothetical integral membrane protein		3
TIGR02328	conserved hypothetical protein		7
TIGR02348	chaperonin GroL	groL	75
TIGR02349	chaperone protein DnaJ	dnaJ	14
TIGR02350	chaperone protein DnaK	dnaK	84
TIGR02357	energy-coupled thiamine transporter ThiT	thiT	4
TIGR02381	cold shock domain protein CspD	cspD	9
TIGR02386	DNA-directed RNA polymerase, beta' subunit	rpoC	128
TIGR02388	DNA-directed RNA polymerase, beta'' subunit		1
TIGR02392	alternative sigma factor RpoH	rpoH	1
TIGR02393	RNA polymerase sigma factor RpoD	rpoD	15
TIGR02394	RNA polymerase sigma factor RpoS	rpoS	4
TIGR02395	RNA polymerase sigma-54 factor	rpoN	11
TIGR02397	DNA polymerase III, subunit gamma and tau	dnaX	46
TIGR02403	alpha,alpha-phosphotrehalase	treC	14
TIGR02418	acetolactate synthase, catabolic	alsS	3
TIGR02432	tRNA(Ile)-lysidine synthetase	tilS	1
TIGR02456	trehalose synthase	treS	3
TIGR02482	6-phosphofructokinase	pfkA	19
TIGR02483	phosphofructokinase		1
TIGR02487	anaerobic ribonucleoside-triphosphate reductase	nrdD	4
TIGR02493	pyruvate formate-lyase 1-activating enzyme	pflA	5
TIGR02494	glycyl-radical enzyme activating protein		3
TIGR02510	ribonucleoside-diphosphate reductase, alpha chain		1
TIGR02518	acetaldehyde dehydrogenase (acetylating)		13
TIGR02571	ComE operon protein 2		23
TIGR02589	CRISPR-associated protein Cas7/Csd2, subtype I-C/DVULG	cas7c	11
TIGR02614	cell division protein FtsW	ftsW	9
TIGR02624	rhamnulose-1-phosphate aldolase	rhaD	39
TIGR02625	L-rhamnose mutarotase	rhaM	5
TIGR02627	rhamnulokinase	rhaB	5
TIGR02630	xylose isomerase	xylA	60
TIGR02633	D-xylose ABC transporter, ATP-binding protein	xylG	13
TIGR02636	galactose mutarotase	galM	1
TIGR02638	lactaldehyde reductase	fucO	39
TIGR02639	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA	11
TIGR02644	pyrimidine-nucleoside phosphorylase	pdp	52
TIGR02649	ribonuclease BN	rbn	2
TIGR02651	ribonuclease Z	rnz	5
TIGR02673	cell division ATP-binding protein FtsE	ftsE	24
TIGR02720	pyruvate oxidase	spxB	26
TIGR02729	Obg family GTPase CgtA	cgtA	24
TIGR02768	Ti-type conjugative transfer relaxase TraA	traA	6
TIGR02769	nickel import ATP-binding protein NikE	nikE	1
TIGR02770	nickel import ATP-binding protein NikD	nikD	12
TIGR02773	helicase-exonuclease AddAB, AddB subunit	addB	2
TIGR02784	double-strand break repair helicase AddA	addA	2
TIGR02785	helicase-exonuclease AddAB, AddA subunit	addA	35
TIGR02786	double-strand break repair protein AddB	addB	2
TIGR02787	GTP-sensing transcriptional pleiotropic repressor CodY	codY	24
TIGR02796	protein TolQ	tolQ	2
TIGR02800	Tol-Pal system beta propeller repeat protein TolB	tolB	1
TIGR02815	putative sugar isomerase, AgaS family		12
TIGR02817	zinc-binding alcohol dehydrogenase family protein		7
TIGR02823	putative quinone oxidoreductase, YhdH/YhfP family		11
TIGR02842	cytochrome o ubiquinol oxidase, subunit III	cyoC	3
TIGR02966	phosphate regulon sensor kinase PhoR	phoR	4
TIGR02982	ABC exporter ATP-binding subunit, DevA family		18
TIGR02988	S4 domain protein YaaA	yaaA	2
TIGR03005	ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA	ehuA	39
TIGR03023	undecaprenyl-phosphate glucose phosphotransferase		1
TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase		16
TIGR03061	YhgE/Pip N-terminal domain		11
TIGR03062	YhgE/Pip C-terminal domain		16
TIGR03074	membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family		4
TIGR03107	glutamyl aminopeptidase	pepA	53
TIGR03125	triphosphoribosyl-dephospho-CoA synthase CitG	citG	6
TIGR03137	peroxiredoxin	ahpC	15
TIGR03140	alkyl hydroperoxide reductase subunit F	ahpF	1
TIGR03143	putative alkyl hydroperoxide reductase F subunit		39
TIGR03145	cytochrome c nitrate reductase biogenesis protein NrfE	nrfE	4
TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II	fabF	96
TIGR03156	GTP-binding protein HflX	hflX	23
TIGR03173	xanthine permease	pbuX	19
TIGR03181	pyruvate dehydrogenase (acetyl-transferring) E1 component, alpha subunit	pdhA	50
TIGR03263	guanylate kinase	gmk	6
TIGR03265	putative 2-aminoethylphosphonate ABC transporter, ATP-binding protein		22
TIGR03284	thymidylate synthase	thyA	48
TIGR03308	phosphonate metabolim protein, transferase hexapeptide repeat family		2
TIGR03319	ribonuclease Y	rny	58
TIGR03324	alternate F1F0 ATPase, F1 subunit alpha		4
TIGR03330	S-adenosylmethionine decarboxylase proenzyme	speD	1
TIGR03346	ATP-dependent chaperone protein ClpB	clpB	270
TIGR03356	beta-galactosidase		5
TIGR03376	glycerol-3-phosphate dehydrogenase (NAD(+))		1
TIGR03393	indolepyruvate decarboxylase	ipdC	10
TIGR03402	cysteine desulfurase NifS	nifS	7
TIGR03415	choline ABC transporter, ATP-binding protein	choV	3
TIGR03416	choline ABC transporter, permease protein	choW	7
TIGR03423	penicillin-binding protein 2	mrdA	2
TIGR03471	hopanoid biosynthesis associated radical SAM protein HpnJ	hpnJ	7
TIGR03476	putative membrane protein		1
TIGR03480	hopanoid biosynthesis associated RND transporter like protein HpnN	hpnN	2
TIGR03498	flagellar protein export ATPase FliI	fliI	1
TIGR03540	LL-diaminopimelate aminotransferase		2
TIGR03544	DivIVA domain		19
TIGR03561	peroxiredoxin, Ohr subfamily		5
TIGR03591	polyribonucleotide nucleotidyltransferase	pnp	82
TIGR03592	membrane protein insertase, YidC/Oxa1 family	yidC	4
TIGR03594	ribosome-associated GTPase EngA	engA	15
TIGR03595	Obg family GTPase CgtA, C-terminal extension	cgtA	2
TIGR03596	ribosome biogenesis GTP-binding protein YlqF	ylqF	11
TIGR03597	ribosome biogenesis GTPase YqeH	yqeH	9
TIGR03598	ribosome biogenesis GTP-binding protein YsxC	ysxC	22
TIGR03599	DAK2 domain fusion protein YloV		23
TIGR03608	putative bacteriocin export ABC transporter, lactococcin 972 group		15
TIGR03625	50S ribosomal protein uL3	rplC	19
TIGR03631	ribosomal protein uS13	rpsM	18
TIGR03632	ribosomal protein uS11	rpsK	17
TIGR03635	ribosomal protein uS17	rpsQ	10
TIGR03640	CRISPR-associated endonuclease Cas1, subtype I-C/DVULG	cas1c	25
TIGR03654	ribosomal protein uL6	rplF	23
TIGR03692	ATP-dependent protease HslVU, peptidase subunit	hslV	5
TIGR03705	polyphosphate kinase 1	ppk1	2
TIGR03714	accessory Sec system translocase SecA2	secA2	2
TIGR03719	ATP-binding cassette protein, ChvD family		22
TIGR03723	tRNA threonylcarbamoyl adenosine modification protein TsaD	tsaD	27
TIGR03725	tRNA threonylcarbamoyl adenosine modification protein YeaZ	yeaZ	10
TIGR03734	PRTRC system ParB family protein		1
TIGR03740	lantibiotic protection ABC transporter, ATP-binding subunit		1
TIGR03766	conserved hypothetical integral membrane protein		4
TIGR03796	NHLM bacteriocin system ABC transporter, peptidase/ATP-binding protein		8
TIGR03797	NHLM bacteriocin system ABC transporter, ATP-binding protein		4
TIGR03801	aspartate 4-decarboxylase	aspD	29
TIGR03802	aspartate-alanine antiporter	aspT	3
TIGR03811	tyrosine decarboxylase	tdc	98
TIGR03822	lysine-2,3-aminomutase-related protein		2
TIGR03953	50S ribosomal protein uL4	rplD	11
TIGR04091	D-alanyl-lipoteichoic acid biosynthesis protein DltB	dltB	32
TIGR04092	D-alanyl-lipoteichoic acid biosynthesis protein DltD	dltD	9
TIGR04130	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	fnlA	41
TIGR04170	ribonucleoside-diphosphate reductase, class 1b, alpha subunit	nrdE	41
TIGR04171	ribonucleoside-diphosphate reductase, class 1b, beta subunit	nrdF	8
TIGR04265	cardiolipin synthase	cls	5
TIGR04285	nucleoid occlusion protein	noc	12
TIGR04350	putative C-S lyase		3
TIGR04365	autonomous glycyl radical cofactor GrcA	grcA	4
TIGR04397	accessory Sec system translocase SecA2	secA2	11
TIGR04406	LPS export ABC transporter ATP-binding protein	lptB	2
TIGR04480	D-proline reductase (dithiol), PrdA proprotein	prdA	129
TIGR04481	proline reductase-associated electron transfer protein PrdC	prdC	38
TIGR04483	D-proline reductase (dithiol), PrdB protein	prdB	40
TIGR04508	7-carboxy-7-deazaguanine synthase	queE	2
TIGR04520	energy-coupling factor transporter ATPase		22
TIGR04521	energy-coupling factor transporter ATPase		13
TIGR04567	DNA-directed RNA polymerase delta subunit	rpoE	15
