L1	L2	L3	L4	ID	Function	EC	Count
Function unknown				COG1754	Uncharacterized C-terminal domain of topoisomerase IA		2
Amino acid transport and metabolism		TcyP		COG1823	L-cystine transporter TcyP, sodium:dicarboxylate symporter family		1
Cell wall/membrane/envelope biogenesis		OafA		COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains		1
TranscriptionSignal transduction mechanisms		LexA	1AY9	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		1
Translation, ribosomal structure and biogenesis		MraZ	1N0E	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity		2
Posttranslational modification, protein turnover, chaperones		Pcp	1AUG	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)		2
Defense mechanisms		EmrE	2I68	COG2076	Multidrug transporter EmrE and related cation transporters		1
Posttranslational modification, protein turnover, chaperones		Tpx	4AF2	COG2077	Peroxiredoxin		2
General function prediction only		YhiN	3V76	COG2081	Predicted flavoprotein YhiN		1
Lipid transport and metabolism		MmsB	1I36	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase		1
Replication, recombination and repair		Mod	4ZCF	COG2189	Adenine specific DNA methylase Mod		1
Carbohydrate transport and metabolism		NagE	1AX3	COG2190	Phosphotransferase system IIA component		6
Amino acid transport and metabolism		PepD2	2QYV	COG2195	Di- or tripeptidase		2
Nucleotide transport and metabolism	Pyrimidine degradation	UraA	3QE7	COG2233	Xanthine/uracil permease		1
Nucleotide transport and metabolism		NCS2		COG2252	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		2
Replication, recombination and repair		RarA	3PVS	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)		8
Translation, ribosomal structure and biogenesis		HflX	2QTF	COG2262	50S ribosomal subunit-associated GTPase HflX		1
Translation, ribosomal structure and biogenesis	tRNA modification	TrmA	1UWV	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family		1
Lipid transport and metabolism		PnbA	1K4Y	COG2272	Carboxylesterase type B		2
Energy production and conversion		PPK2	3CZP	COG2326	Polyphosphate kinase 2, PPK2 family		2
Carbohydrate transport and metabolism	Isoprenoid biosynthesis	DAK1	1UN8	COG2376	Dihydroxyacetone kinase		2
Amino acid transport and metabolism	Asparagine biosynthesis	AsnA	11AS	COG2502	Asparagine synthetase A		1
Carbohydrate transport and metabolism		BglB	4HZ6	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		1
Nucleotide transport and metabolism		MIS1	1EG7	COG2759	Formyltetrahydrofolate synthetase		4
Replication, recombination and repair		DnaX	1A5T	COG2812	DNA polymerase III, gamma/tau subunits		3
Cell wall/membrane/envelope biogenesis		PASTA		COG2815	PASTA domain, binds beta-lactams		3
Replication, recombination and repair		Tag	1LMZ	COG2818	3-methyladenine DNA glycosylase Tag		2
Coenzyme transport and metabolism	Cobalamine/B12 biosynthesis	CobM	4E16	COG2875	Precorrin-4 methylase		1
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroGA	5J6F	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		1
General function prediction only		Ppro0129		COG2907	Predicted flavin-containing amine oxidase		1
Cell wall/membrane/envelope biogenesisCarbohydrate transport and metabolism		MdoH		COG2943	Membrane glycosyltransferase		2
Carbohydrate transport and metabolism		NanE	1Y0E	COG3010	Putative N-acetylmannosamine-6-phosphate epimerase		1
Inorganic ion transport and metabolism		Kup		COG3158	K+ uptake protein Kup		2
Replication, recombination and repair		LigD	5DMU	COG3285	Eukaryotic-type DNA primase		1
Mobilome: prophages, transposons		IS285		COG3328	Transposase (or an inactivated derivative)		12
Amino acid transport and metabolism		PepE	1FY2	COG3340	Peptidase E		1
Inorganic ion transport and metabolism		YHS		COG3350	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone		1
Lipid transport and metabolism	Isoprenoid biosynthesis	MVD1	1FI4	COG3407	Mevalonate pyrophosphate decarboxylase		1
Secondary metabolites biosynthesis, transport and catabolism		PadC	2GC9	COG3479	Phenolic acid decarboxylase		2
Secondary metabolites biosynthesis, transport and catabolism		AlsD	1XV2	COG3527	Alpha-acetolactate decarboxylase		1
Amino acid transport and metabolism		PepC		COG3579	Aminopeptidase C		2
Posttranslational modification, protein turnover, chaperones		PepO	1DMT	COG3590	Predicted metalloendopeptidase		2
Function unknown		YjdF		COG3647	Uncharacterized membrane protein YjdF		1
Carbohydrate transport and metabolism		ManY	6K1H	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component		2
Carbohydrate transport and metabolism		ManZ	6K1H	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component		2
Function unknown			6CFY	COG3750	Uncharacterized conserved protein, UPF0335 family		1
Function unknown		Ves	1YLL	COG3758	Various environmental stresses-induced protein Ves (function unknown)		1
Cell wall/membrane/envelope biogenesis		OCH1		COG3774	Mannosyltransferase OCH1 or related enzyme		1
Carbohydrate transport and metabolism		MalK	2ONK	COG3839	ABC-type sugar transport system, ATPase component MalK		1
Nucleotide transport and metabolism		NupO		COG3845	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		6
Function unknown				COG3860	Uncharacterized conserved protein, DUF2087 family		1
Replication, recombination and repair				COG3886	HKD family nuclease		1
Transcription		LevR		COG3933	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains		2
Carbohydrate transport and metabolism		XFP	3AHC	COG3957	Phosphoketolase		4
Carbohydrate transport and metabolism		TktA1		COG3959	Transketolase, N-terminal subunit		2
Cell wall/membrane/envelope biogenesis		DltD	3BMA	COG3966	Poly-D-alanine transfer protein DltD, involved in esterification of teichoic acids		1
General function prediction only				COG3976	Uncharacterized conserved protein, contains FMN-binding domain		1
Intracellular trafficking, secretion, and vesicular transport		PAAR	4JIV	COG4104	Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, involved in Type VI secretion		1
Energy production and conversion		ActP		COG4147	Na+(or H+)/acetate symporter ActP		2
Amino acid transport and metabolism		OppA	1B05	COG4166	ABC-type oligopeptide transport system, periplasmic component		2
Amino acid transport and metabolism		ProV		COG4175	ABC-type proline/glycine betaine transport system, ATPase component		1
Carbohydrate transport and metabolism		LplB	4TQU	COG4209	ABC-type polysaccharide transport system, permease component		1
Carbohydrate transport and metabolism		XylH		COG4214	ABC-type xylose transport system, permease component		1
Mobilome: prophages, transposons				COG4373	Mu-like prophage FluMu protein gp28		1
Function unknown			3FB9	COG4466	Uncharacterized conserved protein Veg, DUF1021 family		1
Function unknown		YlbG		COG4471	Uncharacterized conserved protein YlbG, UPF0298 family		2
Function unknown				COG4541	Uncharacterized membrane protein		1
Inorganic ion transport and metabolism		CeuB		COG4606	ABC-type enterochelin transport system, permease component		1
General function prediction only				COG4754	Extracellular substrate-binding protein		1
Lipid transport and metabolism		PccA	3U9S	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit		1
General function prediction only			5FFJ	COG4889	Predicted helicase		1
Function unknown				COG4907	Uncharacterized membrane protein		2
Function unknown				COG4946	Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats		2
Replication, recombination and repair		XerD	1A0P	COG4974	Site-specific recombinase XerD		2
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CydC		COG4987	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components		1
Signal transduction mechanisms		WalK	4I5S	COG5002	Sensor histidine kinase WalK		3
Carbohydrate transport and metabolism			1H09	COG5263	Glucan-binding domain (YG repeat)		1
General function prediction only		YdcJ	2RJB	COG5383	Uncharacterized metalloenzyme YdcJ, glyoxalase superfamily		2
Function unknown				COG5480	Uncharacterized membrane protein		1
Function unknown				COG5523	Uncharacterized membrane protein		1
General function prediction only			1YYC	COG5610	Predicted sugar hydrolase, contains GT1 and HAD domains		1
Cell cycle control, cell division, chromosome partitioningAmino acid transport and metabolism		DpaB	3MCU	COG5843	Dipicolinate synthase subunit B (sporulation protein SpoVFB)		4
