ID	Function	Clan	Gene	Count
PF17854	FtsK alpha domain		FtsK_alpha	8
PF17862	AAA+ lid domain	CL0671	AAA_lid_3	6
PF17864	RuvB AAA lid domain	CL0671	AAA_lid_4	42
PF17871	AAA lid domain	CL0671	AAA_lid_9	58
PF17900	Peptidase M1 N-terminal domain	CL0672	Peptidase_M1_N	2
PF17941	Polyphosphate kinase C-terminal domain 1	CL0479	PP_kinase_C_1	2
PF17974	Galactose-binding domain-like	CL0220	GalBD_like	6
PF18072	Formylglycinamide ribonucleotide amidotransferase linker domain		FGAR-AT_linker	12
PF18135	Type ISP C-terminal specificity domain	CL0477	Type_ISP_C	1
PF18146	Damage-inducible protein CinA KH domain		CinA_KH	8
PF18335	ATP-dependent RecD-like DNA helicase SH3 domain	CL0010	SH3_13	12
PF18419	ATP-grasp-like domain	CL0179	ATP-grasp_6	14
PF18438	Glycosyl hydrolases family 38 C-terminal domain 1	CL0103	Glyco_hydro_38	13
PF18483	Bacterial lectin	CL0004	Bact_lectin	3
PF18708	MapZ extracellular C-terminal domain 2		MapZ_C2	28
PF18766	SWI2/SNF2 ATPase	CL0023	SWI2_SNF2	13
PF18848	Bacterial archaeo-eukaryotic release factor family 6	CL0267	baeRF_family6	2
PF18953	SAP domain-containing new25	CL0306	SAP_new25	4
PF19200	6-phospho-N-acetylmuramidase, N-terminal	CL0036	MupG_N	43
PF19489	Transglycosylase SLT domain	CL0037	SLT_4	8
PF19528	Family of unknown function (DUF6056)		DUF6056	13
PF20259	tRNA methyl transferase PRC-barrel domain	CL0350	tRNA_Me_trans_M	2
PF20260	RNA methyltransferase PUA domain	CL0178	PUA_4	1
PF20386	Family of unknown function (DUF6681)		DUF6681	9
PF20466	MmeI, target recognition domain		MmeI_TRD	3
PF20473	MmeI, DNA-methyltransferase domain	CL0063	MmeI_Mtase	2
PF20605	Antitoxin-like ribbon-helix-helix	CL0057	Antitox_RHH	1
PF20609	Putative adhesive domain (group 17)		pAdhesive_17	10
PF20629	D-galactarate/Altronate dehydratase, C-terminal		GD_AH_C	24
PF20730	YetF N-terminal transmembrane domain		YetF_N	9
PF20772	TACO1/YebC protein N-terminal domain		TACO1_YebC_N	41
PF20791	Acyl-ACP thioesterase C-terminal domain	CL0050	Acyl-ACP_TE_C	24
PF20979	Arginosuccinate synthase C-terminal domain		Arginosuc_syn_C	4
PF21016	Ribosomal RNA large subunit methyltransferase N-terminal domain	CL0198	RlmN_N	4
PF21018	TypA/BipA C-terminal domain		BipA_C	23
PF21090	SecA P-loop domain	CL0023	P-loop_SecA	55
PF21096	RecA C-terminal domain		RecA_C	23
PF21129	Glycosyltransferase TibC, N-terminal domain		TibC_1st	2
PF21191	CvfB first S1-like domain	CL0021	CvfB_1st	14
PF21196	PcrA/UvrD tudor domain	CL0010	PcrA_UvrD_tudor	14
PF21391	Tyrosine decarboxylase, C-terminal	CL0061	tyr_de_CO2_C	41
PF21467	Beta-galactosidase, galactose-binding domain	CL0202	BetaGal_gal-bd	4
PF21516	YqeH-like, C-terminal		YqeH-like_C	10
PF21537	DUF1980 C-terminal domain		DUF1980_C	9
PF21543	Virulence regulatory factor CvfB, second domain	CL0021	CvfB_2nd	16
PF21645	Fatty acid kinase subunit A-like, middle domain	CL0704	FakA-like_M	8
PF21688	FAD-dependent protein, C-terminal domain-like	CL0063	FAD-depend_C	2
PF21694	DNA polymerase III delta subunit, C-terminal domain	CL0604	DNA_pol3_delta_C	3
PF21715	CggR N-terminal DNA binding domain	CL0123	CggR_N	10
PF21760	Protein translocase subunit SecDF, P1 domain, N-terminal	CL0322	SecD_1st	2
