L1	L2	L3	L4	ID	Function	EC	Count
Nucleotide transport and metabolism		NCS2		COG2252	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		1
Replication, recombination and repair		RuvB	1HQC	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB		1
Translation, ribosomal structure and biogenesis		YbcJ	1P9K	COG2501	Ribosome-associated protein YbcJ, S4-like RNA-binding protein		1
Amino acid transport and metabolism	Asparagine biosynthesis	AsnA	11AS	COG2502	Asparagine synthetase A		2
Translation, ribosomal structure and biogenesis		EbsC	1DBU	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC		1
Carbohydrate transport and metabolism		UxaA	6U7L	COG2721	Altronate dehydratase		1
Carbohydrate transport and metabolism		BglB	4HZ6	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		2
Posttranslational modification, protein turnover, chaperones		YugP		COG2738	Zn-dependent membrane protease YugP		1
General function prediction only		YlxR	1G2R	COG2740	Nucleoid-associated protein YlxR, Predicted RNA-binding, DUF448 family		1
Cell wall/membrane/envelope biogenesis		PASTA		COG2815	PASTA domain, binds beta-lactams		2
Cell cycle control, cell division, chromosome partitioning			2HA9	COG2848	Uncharacterized conserved protein, UPF0210 family		2
Function unknown		YadS	5WUC	COG2860	Uncharacterized membrane protein YeiH		1
Amino acid transport and metabolism	Methionine biosynthesis	MET17	2CTZ	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent		2
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroGA	5J6F	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		2
Translation, ribosomal structure and biogenesis		HemK	1NV8	COG2890	Methylase of polypeptide chain release factors		1
Cell wall/membrane/envelope biogenesis		MltB	1D0K	COG2951	Membrane-bound lytic murein transglycosylase B		2
Amino acid transport and metabolism		AguA	1VKP	COG2957	Agmatine/peptidylarginine deiminase		1
Signal transduction mechanisms		YesM		COG2972	Sensor histidine kinase YesM		1
Carbohydrate transport and metabolism		NanE	1Y0E	COG3010	Putative N-acetylmannosamine-6-phosphate epimerase		1
Cell wall/membrane/envelope biogenesis		AmpD	2Y28	COG3023	N-acetyl-anhydromuramyl-L-alanine amidase AmpD		1
Amino acid transport and metabolism		PTR2	2XUT	COG3104	Dipeptide/tripeptide permease		1
Mobilome: prophages, transposons		IS285		COG3328	Transposase (or an inactivated derivative)		1
Mobilome: prophages, transposons		YkfC		COG3344	Retron-type reverse transcriptase		1
Energy production and conversion	2Fe2S		1M2D	COG3411	2Fe-2S ferredoxin		1
Carbohydrate transport and metabolism		AbfA	1PZ2	COG3534	Alpha-L-arabinofuranosidase		1
Carbohydrate transport and metabolism			2WVX	COG3537	Putative alpha-1,2-mannosidase		1
General function prediction only				COG3580	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		2
Cell cycle control, cell division, chromosome partitioning		DivIVA	2WUJ	COG3599	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD		1
Signal transduction mechanisms		PfoR		COG3641	Membrane regulatory protein PfoR, PTS_EIIC_2 domain (does not regulate perfringolysin expression)		1
Translation, ribosomal structure and biogenesis		Rae1	5MQ8	COG3688	EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain		1
Replication, recombination and repair		RecT		COG3723	Recombinational DNA repair protein RecT		1
Carbohydrate transport and metabolism		MalK	2ONK	COG3839	ABC-type sugar transport system, ATPase component MalK		5
Amino acid transport and metabolism		PotA	1Z47	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		1
Nucleotide transport and metabolism		NupO		COG3845	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		1
Function unknown			2JOV	COG3862	Uncharacterized conserved protein with two CxxC motifs		2
Replication, recombination and repair		HelD		COG3973	DNA helicase IV		2
Translation, ribosomal structure and biogenesis	Translation factors	PrfC	3UOQ	COG4108	Peptide chain release factor RF-3		1
Amino acid transport and metabolism		ProV		COG4175	ABC-type proline/glycine betaine transport system, ATPase component		2
Carbohydrate transport and metabolism		LplB	4TQU	COG4209	ABC-type polysaccharide transport system, permease component		3
Carbohydrate transport and metabolism		XylH		COG4214	ABC-type xylose transport system, permease component		2
Carbohydrate transport and metabolism		YesR	1NC5	COG4225	Rhamnogalacturonyl hydrolase YesR		1
Function unknown			6SJL	COG4253	Uncharacterized conserved protein, DUF2345 family		1
General function prediction only				COG4277	Predicted DNA modification or repair protein, contains radical SAM and helix-hairpin-helix domains		1
General function prediction only			5ZDA	COG4295	Predicted RNA repair component, a phosphatase of H2Macro superfamily, DUF2263 family		1
Function unknown		YwlG	1V8D	COG4475	Uncharacterized conserved protein YwlG, UPF0340 family		1
Replication, recombination and repair				COG4646	Adenine-specific DNA methylase, N12 class		2
Energy production and conversion	Na+-translocating Fd:NADH oxidoreductase	RnfE		COG4660	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfE subunit		1
Amino acid transport and metabolism		PepD	5IAU	COG4690	Dipeptidase		1
Lipid transport and metabolism		PccA	3U9S	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit		1
TranscriptionSignal transduction mechanismsCell motility		MecA	2MK6	COG4862	Negative regulator MecA of genetic competence, sporulation and motility		1
Function unknown			3BH1	COG4868	Uncharacterized conserved protein, UPF0371 family		1
General function prediction only				COG4892	Predicted heme/steroid binding protein		1
Posttranslational modification, protein turnover, chaperones				COG4930	Predicted ATP-dependent Lon-type protease		1
Function unknown		YpbB		COG4955	Uncharacterized conserved protein YpbB, contains C-terminal HTH domain		1
Lipid transport and metabolism			2UV8	COG4981	Enoyl reductase domain of yeast-type fatty acid synthase		1
Mobilome: prophages, transposons			6A9W	COG4983	Primase-polymerase (Primpol) domain protein		1
Signal transduction mechanisms		NtrY		COG5000	Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation		1
Signal transduction mechanisms		WalK	4I5S	COG5002	Sensor histidine kinase WalK		1
Posttranslational modification, protein turnover, chaperones		HslV	5JI3	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit		1
General function prediction only				COG5496	Predicted thioesterase		2
Cell cycle control, cell division, chromosome partitioningAmino acid transport and metabolism		SpoVAEB		COG5839	Stage V sporulation protein SpoVAEB, subunit of dipicolinate uptake complex		1
Cell cycle control, cell division, chromosome partitioning		Gpr		COG5911	Spore germination protease Gpr		2
Defense mechanisms	CRISPR-Cas system	Cas6e		COG5934	CRISPR-Cas system endoribonuclease Cas6e, RAMP superfamily		1
