L1	L2	L3	L4	ID	Function	EC	Count
Energy production and conversion	NADH dehydrogenase	NuoN	4HE8	COG1007	NADH:ubiquinone oxidoreductase subunit 2 (chain N)		2
Energy production and conversion	NADH dehydrogenase	NuoM	6HUM	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)		1
Energy production and conversion	NADH dehydrogenase	NuoL	3RKO	COG1009	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit		2
Lipid transport and metabolism	Proline degradation	AdhE	1A4S	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase		2
Energy production and conversion	Pyruvate oxidation	PorB	1B0P	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit		3
Energy production and conversion	Pyruvate oxidation	PorG	1B0P	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit		10
Carbohydrate transport and metabolism		DeoB	3UN2	COG1015	Phosphopentomutase		10
Energy production and conversion		Fpr	3OZU	COG1018	Flavodoxin/ferredoxin--NADP reductase		1
Lipid transport and metabolism		FAA1		COG1022	Long-chain acyl-CoA synthetase (AMP-forming)		4
Replication, recombination and repair		RnhC	2D0A	COG1039	Ribonuclease HIII		5
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	LpxD	6P83	COG1044	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase		2
Energy production and conversion	Lysine biosynthesisTCA cycle	AcnA	1ACO	COG1048	Aconitase A		1
Energy production and conversion	TCA cycle	AcnB	1L5J	COG1049	Aconitase B		1
Translation, ribosomal structure and biogenesis		TrhO	4F67	COG1054	tRNA U34 5'-hydroxylase TrhO, rhodanese family		2
Coenzyme transport and metabolism	NAD biosynthesis	NadD	1YUM	COG1057	Nicotinate-nucleotide adenylyltransferase NadD		7
Replication, recombination and repair		CinA	4CT9	COG1058	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA		4
TranscriptionReplication, recombination and repair		SSL2	6JDE	COG1061	Superfamily II DNA or RNA helicase		7
Energy production and conversion		FrmA	1A71	COG1062	Zn-dependent alcohol/formaldehyde dehydrogenase		2
Carbohydrate transport and metabolism		AdhP	5O8Q	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family		12
Replication, recombination and repair		Sms	5LKM	COG1066	DNA repair protein RadA/Sms, contains AAA+ ATPase domain		53
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	XylB	4C23	COG1070	Sugar (pentulose or hexulose) kinase		6
Energy production and conversion	Pyruvate oxidation	AcoA	1DTW	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha		17
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaA	2GA8	COG1072	Panthothenate kinase		12
Replication, recombination and repair		RecB	3U44	COG1074	3�-5� helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V)		6
Cell cycle control, cell division, chromosome partitioningCytoskeleton		MreB	1JCE	COG1077	Cell shape-determining ATPase MreB, actin-like superfamily		4
General function prediction only		YdhJ	2HEK	COG1078	HD superfamily phosphohydrolase		15
Nucleotide transport and metabolism		NupQ		COG1079	ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ		7
Carbohydrate transport and metabolism		PtsA	1EZA	COG1080	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)		46
Cell wall/membrane/envelope biogenesisPosttranslational modification, protein turnover, chaperones		FlaA1	2GN4	COG1086	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC		38
Cell wall/membrane/envelope biogenesis		GalE	1A9Y	COG1087	UDP-glucose 4-epimerase		48
Cell wall/membrane/envelope biogenesis		RfbB	1G1A	COG1088	dTDP-D-glucose 4,6-dehydratase		27
Cell wall/membrane/envelope biogenesis		RfbD	1KBZ	COG1091	dTDP-4-dehydrorhamnose reductase		9
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmK	2B78	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI		5
Translation, ribosomal structure and biogenesis		Krr1	4QMF	COG1094	rRNA processing protein Krr1/Pno1, contains KH domain		37
General function prediction only		YabR	2K4K	COG1098	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain		7
Amino acid transport and metabolism		NifS	4IXO	COG1104	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family		36
Carbohydrate transport and metabolism		FruK	2ABQ	COG1105	1-phosphofructokinase or 6-phosphofructokinase II		4
Inorganic ion transport and metabolism		ZnuB		COG1108	ABC-type Mn2+/Zn2+ transport system, permease component		8
Carbohydrate transport and metabolism		ManB	6MNV	COG1109	Phosphomannomutase		7
Amino acid transport and metabolism		BrnQ		COG1114	Branched-chain amino acid permease		17
Inorganic ion transport and metabolism		PstB		COG1117	ABC-type phosphate transport system, ATPase component		44
Inorganic ion transport and metabolism		CysA		COG1118	ABC-type sulfate/molybdate transport systems, ATPase component		2
Inorganic ion transport and metabolismCoenzyme transport and metabolism		FepC	2NQ2	COG1120	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component		9
Inorganic ion transport and metabolism		ZnuC		COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component		20
Inorganic ion transport and metabolismGeneral function prediction only		EcfA2	4HUQ	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2		49
Posttranslational modification, protein turnover, chaperones		GsiA		COG1123	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain		9
Amino acid transport and metabolism		GlnQ	4YMS	COG1126	ABC-type polar amino acid transport system, ATPase component		104
Carbohydrate transport and metabolism		MglA		COG1129	ABC-type sugar transport system, ATPase component		9
Defense mechanisms		CcmA	5DO7	COG1131	ABC-type multidrug transport system, ATPase component		66
Defense mechanisms		MdlB	2HYD	COG1132	ABC-type multidrug transport system, ATPase and permease component		145
Carbohydrate transport and metabolism		TagH	6JBH	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component		10
Amino acid transport and metabolism		AbcC	6CVL	COG1135	ABC-type methionine transport system, ATPase component		31
Cell wall/membrane/envelope biogenesis		LolD	5GKO	COG1136	ABC-type lipoprotein export system, ATPase component		79
Cell wall/membrane/envelope biogenesis		LptB	5L75	COG1137	ABC-type lipopolysaccharide export system, ATPase component		2
Energy production and conversion		LutB		COG1139	L-lactate utilization protein LutB, contains a ferredoxin-type domain		2
Transcription		Rho	1PVO	COG1158	Transcription termination factor Rho		52
Translation, ribosomal structure and biogenesis		Era	1EGA	COG1159	GTPase Era, involved in 16S rRNA processing		27
Translation, ribosomal structure and biogenesis		Der	1MKY	COG1160	Double Era-like domain GTPase Der		37
Translation, ribosomal structure and biogenesis		RbgA	6G14	COG1161	Ribosome biogenesis GTPase RbgA		9
Translation, ribosomal structure and biogenesis		RsgA	1T9H	COG1162	Ribosome biogenesis GTPase RsgA		5
Amino acid transport and metabolism		PepF	3CE2	COG1164	Oligoendopeptidase F		18
Amino acid transport and metabolismGeneral function prediction only		MalY	4DGT	COG1168	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities		4
Amino acid transport and metabolism	Isoleucine, leucine, valine biosynthesis	IlvA	3IAU	COG1171	Threonine deaminase		1
Amino acid transport and metabolismInorganic ion transport and metabolism		DppC		COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		12
Carbohydrate transport and metabolism		UgpA	3FH6	COG1175	ABC-type sugar transport system, permease component		27
Amino acid transport and metabolism		PotB		COG1176	ABC-type spermidine/putrescine transport system, permease component I		9
Amino acid transport and metabolism		PotC		COG1177	ABC-type spermidine/putrescine transport system, permease component II		9
Posttranslational modification, protein turnover, chaperones		PflA	3CAN	COG1180	Pyruvate-formate lyase-activating enzyme		8
Cell wall/membrane/envelope biogenesisGeneral function prediction only	Mureine biosynthesis	DdlA	1E4E	COG1181	D-alanine-D-alanine ligase or related ATP-grasp enzyme		8
Energy production and conversion		AzoR	1TIK	COG1182	FMN-dependent NADH-azoreductase		4
Translation, ribosomal structure and biogenesis		Pnp	1E3P	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)		60
Translation, ribosomal structure and biogenesis	Translation factors	PrfB	1GQE	COG1186	Protein chain release factor PrfB		18
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsuA	1KSK	COG1187	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605		12
Translation, ribosomal structure and biogenesis		YqxC	3OPN	COG1189	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains		10
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LysU	1BBU	COG1190	Lysyl-tRNA synthetase (class II)		54
Cell cycle control, cell division, chromosome partitioningCell motility		ParA	6NOO	COG1192	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ		17
Replication, recombination and repair		MutS2		COG1193	dsDNA-specific endonuclease/ATPase MutS2		42
Replication, recombination and repair		MutY	1KG2	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs		25
Replication, recombination and repair		RecF	5Z67	COG1195	Recombinational DNA repair ATPase RecF		12
Replication, recombination and repairTranscription		Mfd	2EYQ	COG1197	Transcription-repair coupling factor (superfamily II helicase)		70
Replication, recombination and repair		PriA	6DCR	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase		47
Replication, recombination and repair		DinG	5H8W	COG1199	Rad3-related DNA helicase DinG		2
Replication, recombination and repair		RecG	1GM5	COG1200	RecG-like helicase		42
Defense mechanisms	CRISPR-Cas system	Cas3		COG1203	CRISPR-Cas type I system-associated endonuclease/helicase Cas3		6
Replication, recombination and repair		YprA		COG1205	ATP-dependent helicase YprA,  contains C-terminal metal-binding DUF1998 domain		1
Translation, ribosomal structure and biogenesis	tRNA modification	TrmFO		COG1206	Folate-dependent tRNA-U54 methylase TrmFO/GidA		25
Cell wall/membrane/envelope biogenesis		GlmU	3FWW	COG1207	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase		21
Cell wall/membrane/envelope biogenesis		RmlA1	1FXO	COG1209	dTDP-glucose pyrophosphorylase		34
Cell wall/membrane/envelope biogenesis		GalU	2E3D	COG1210	UTP-glucose-1-phosphate uridylyltransferase		22
Lipid transport and metabolism	Isoprenoid biosynthesis	IspD	1H3M	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase		2
Translation, ribosomal structure and biogenesis	tRNA modification	TsaB	1OKJ	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB		9
Carbohydrate transport and metabolism		WcaE	2Z86	COG1216	Glycosyltransferase, GT2 family		1
Signal transduction mechanisms		TypA	5A9V	COG1217	Predicted membrane GTPase TypA/BipA involved in stress response		43
Posttranslational modification, protein turnover, chaperones		ClpX	3HTE	COG1219	ATP-dependent protease Clp, ATPase subunit ClpX		37
Posttranslational modification, protein turnover, chaperones		HslU	1DO0	COG1220	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU		33
TranscriptionSignal transduction mechanisms		PspF		COG1221	Transcriptional regulators containing an AAA-type ATPase domain and a DNA-binding domain		3
Inorganic ion transport and metabolism		Kch	3FWZ	COG1226	Voltage-gated potassium channel Kch		1
Energy production and conversion		PPX1	1I74	COG1227	Inorganic pyrophosphatase/exopolyphosphatase		20
Translation, ribosomal structure and biogenesis		ElaC	1WW1	COG1234	Ribonuclease BN, tRNA processing enzyme		5
Inorganic ion transport and metabolism		PhnP	6B9V	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase		1
General function prediction only		YhcC		COG1242	Radical SAM superfamily enzyme		11
Energy production and conversion	Glycine cleavagePyruvate oxidation	Lpd	6QKG	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase		31
General function prediction only		TlyC	2NQW	COG1253	Hemolysin-related protein, contains CBS domains, UPF0053 family		11
Energy production and conversion		AcyP	1APS	COG1254	Acylphosphatase		1
Lipid transport and metabolism	Isoprenoid biosynthesis	HMG1	1DQ8	COG1257	Hydroxymethylglutaryl-CoA reductase		5
Carbohydrate transport and metabolism		PtsG1		COG1263	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific		5
Carbohydrate transport and metabolism		PtsG2	1IBA	COG1264	Phosphotransferase system IIB components		15
Coenzyme transport and metabolism		BioY	4DVE	COG1268	Biotin transporter BioY		10
Energy production and conversion	A/V-type ATP synthase	NtpI	2JTW	COG1269	Archaeal/vacuolar-type H+-ATPase subunit I/STV1		1
Transcription		CspC	1C9O	COG1278	Cold shock protein, CspA family		10
Posttranslational modification, protein turnover, chaperones		HslO	1HW7	COG1281	Redox-regulated molecular chaperone, HSP33 family		1
Inorganic ion transport and metabolism		SapB		COG1285	Magnesium uptake protein YhiD/SapB, involved in acid resistance		11
General function prediction only		YfcC		COG1288	Predicted membrane transporter YfcC, affects glyoxylate shunt		7
Translation, ribosomal structure and biogenesisPosttranslational modification, protein turnover, chaperones		RqcH	5H3W	COG1293	Ribosome quality control (RQC) protein RqcH, Rqc2/NEMF/Tae2 family, contains fibronectin-(FbpA) and RNA- (NFACT) binding domains		5
Function unknown		YloU		COG1302	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family		6
Carbohydrate transport and metabolism		UxuA	1TZ9	COG1312	D-mannonate dehydratase		14
Cell wall/membrane/envelope biogenesis		Cps2a	2XXP	COG1316	Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)		24
Transcription		MntR	1B1B	COG1321	Mn-dependent transcriptional regulator MntR, DtxR family		1
Translation, ribosomal structure and biogenesis	tRNA modification	TmcAL	5Y0T	COG1323	tRNA-Met C34-N4-acetylcytidine synthase TmcAL		22
Transcription		NrdR		COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains		15
Nucleotide transport and metabolism	Thymidylate biosynthesis	NrdD	4COI	COG1328	Anaerobic ribonucleoside-triphosphate reductase		6
Replication, recombination and repair		RecC	1W36	COG1330	Scaffold subunit RecC of the DNA repair enzyme RecBCD (exonuclease V)		1
Coenzyme transport and metabolismGeneral function prediction only	Pyrimidine degradation	PncA	1ILW	COG1335	Nicotinamidase-related amidase		8
TranscriptionCarbohydrate transport and metabolism		GlpR		COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family		2
Amino acid transport and metabolism	Aromatic amino acid biosynthesis		6HUL	COG1350	Predicted alternative tryptophan synthase beta-subunit (paralog of TrpB)		6
Replication, recombination and repair		ScpA	3W6J	COG1354	Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family		5
Amino acid transport and metabolismCarbohydrate transport and metabolism		FrvX	1VHE	COG1363	Putative aminopeptidase FrvX		13
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmE	1NXZ	COG1385	16S rRNA U1498 N3-methylase RsmE		3
Transcription		ScpB	1T6S	COG1386	Chromosome segregation and condensation protein ScpB		15
Cell wall/membrane/envelope biogenesis		LysM	1E0G	COG1388	LysM repeat		14
Transcription		HrcA	1STZ	COG1420	Transcriptional regulator of heat shock response		7
Cell cycle control, cell division, chromosome partitioning		RodZ	3FYM	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains		5
Nucleotide transport and metabolism	Pyrimidine salvage	Tdk	1W4R	COG1435	Thymidine kinase		16
Transcription		ArgR	1AOY	COG1438	Arginine repressor		9
Carbohydrate transport and metabolism		CelA	1E2B	COG1440	Phosphotransferase system cellobiose-specific component IIB		21
Lipid transport and metabolism	Isoprenoid biosynthesis	Idi	1NFS	COG1443	Isopentenyldiphosphate isomerase		1
Carbohydrate transport and metabolism		FrwB	5DLE	COG1445	Phosphotransferase system fructose-specific component IIB		14
Amino acid transport and metabolism		IaaA	1APY	COG1446	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily		19
Carbohydrate transport and metabolism		CelC	1E2A	COG1447	Phosphotransferase system cellobiose-specific component IIA		5
Energy production and conversion		EutG	6AHC	COG1454	Alcohol dehydrogenase, class IV		26
Carbohydrate transport and metabolism		CelB	3QNQ	COG1455	Phosphotransferase system cellobiose-specific component IIC		32
General function prediction only		YloV		COG1461	Predicted kinase related to dihydroxyacetone kinase		41
Inorganic ion transport and metabolism		NlpA	1P99	COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen		11
Defense mechanisms	CRISPR-Cas system	Cas4	4R5Q	COG1468	CRISPR/Cas system-associated exonuclease Cas4, RecB family		1
Cell cycle control, cell division, chromosome partitioning		Spo0J	1R71	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain		7
Transcription		XRE	1UTX	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain		7
Signal transduction mechanisms		PgpH		COG1480	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily		18
Transcription		WhiA	3HYI	COG1481	DNA-binding transcriptional regulator WhiA, involved in cell division		11
Carbohydrate transport and metabolism		ManA	1PMI	COG1482	Mannose-6-phosphate isomerase, class I		10
Coenzyme transport and metabolism	NAD biosynthesis	PncB	1VLP	COG1488	Nicotinic acid phosphoribosyltransferase		18
Translation, ribosomal structure and biogenesis		Dtd	1J7G	COG1490	D-aminoacyl-tRNA deacylase		7
Signal transduction mechanisms		HprK	1JB1	COG1493	Serine kinase of the HPr protein, regulates carbohydrate metabolism		10
Carbohydrate transport and metabolism		GlpX	1NI9	COG1494	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein		1
Carbohydrate transport and metabolism		YicI	1WE5	COG1501	Alpha-glucosidase/xylosidase, GH31 family		1
Lipid transport and metabolism	Phospholipid biosynthesis	Cls	1BYR	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase		4
Transcription	RNA polymerase	RpoN	5BYH	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog		2
Function unknown		YhgE		COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family		16
Function unknown		YgcG	2KW7	COG1512	Uncharacterized membrane protein YgcG, contains a TPM-fold domain		2
Defense mechanisms	CRISPR-Cas system	Cas1	2YZS	COG1518	CRISPR-Cas system-associated integrase Cas1		17
Translation, ribosomal structure and biogenesis		CafA	1SLJ	COG1530	Ribonuclease G or E		4
Translation, ribosomal structure and biogenesis		YhbY	1JO0	COG1534	RNA-binding protein YhbY		1
Translation, ribosomal structure and biogenesis		RaiA	1IMU	COG1544	Ribosome-associated translation inhibitor RaiA		11
Carbohydrate transport and metabolism		ATH1	1H54	COG1554	Kojibiose phosphorylase YcjT		10
Replication, recombination and repair		ComEA	2DUY	COG1555	DNA uptake protein ComE or related DNA-binding protein		5
Cell motility		FlgC		COG1558	Flagellar basal body rod protein FlgC		2
Cell wall/membrane/envelope biogenesis		MltG	2R1F	COG1559	Endolytic transglycosylase MltG, terminates peptidoglycan polymerization		5
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiN	1IG0	COG1564	Thiamine pyrophosphokinase		1
Replication, recombination and repair		XseA		COG1570	Exonuclease VII, large subunit		36
Lipid transport and metabolism	Isoprenoid biosynthesis	ERG12		COG1577	Mevalonate kinase		5
Lipid transport and metabolismGeneral function prediction only		LCB5	2BON	COG1597	Phosphatidylglycerol kinase, diacylglycerol kinase family		4
Transcription		PurR	1BDH	COG1609	DNA-binding transcriptional regulator, LacI/PurR family		12
General function prediction only		YqeY	1NG6	COG1610	Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity		3
Signal transduction mechanisms		DisA	2FB5	COG1624	c-di-AMP synthetase, contains DisA_N domain		14
Translation, ribosomal structure and biogenesis		QueH		COG1636	Epoxyqueuosine reductase QueH (tRNA modification)		8
Lipid transport and metabolism		SqhC	1GSZ	COG1657	Terpene cyclase SqhC		1
Translation, ribosomal structure and biogenesis		RnmV	2FCJ	COG1658	5S rRNA maturation ribonuclease M5, contains TOPRIM domain		13
Signal transduction mechanisms		RapZ	5O5O	COG1660	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain		7
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	LpxK	4EHW	COG1663	Tetraacyldisaccharide-1-P 4'-kinase (Lipid A 4'-kinase)		1
Cell cycle control, cell division, chromosome partitioning		FtsK	2IUT	COG1674	DNA segregation ATPase FtsK/SpoIIIE or related protein		28
Defense mechanisms		AmpC	1BLS	COG1680	CubicO group peptidase, beta-lactamase class C family		1
Cell wall/membrane/envelope biogenesis		DacC	1HD8	COG1686	D-alanyl-D-alanine carboxypeptidase		3
Signal transduction mechanisms		YmdB	2CV9	COG1692	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family		14
Defense mechanisms		MazG	1VMG	COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs		10
Cell wall/membrane/envelope biogenesis		DltB	6BUG	COG1696	D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily		9
Signal transduction mechanisms		PhoH	3B85	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase		28
Cell wall/membrane/envelope biogenesis		LemA	2ETD	COG1704	Magnetosome formation protein MamQ, lipoprotein antigen LemA family		6
Cell wall/membrane/envelope biogenesisCell motility		FlgJ	2ZYC	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ		21
Signal transduction mechanismsGeneral function prediction only		YqeK	2OGI	COG1713	Diadenosine tetraphosphatase YqeK or a related HD superfamily phosphohydrolase		2
Replication, recombination and repair		XseB	1VP7	COG1722	Exonuclease VII small subunit		4
General function prediction only		YcfA	1WHZ	COG1724	Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family		1
Transcription		RpiR	2O3F	COG1737	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains		2
General function prediction only		YIH1	1VI7	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family		8
Function unknown				COG1754	Uncharacterized C-terminal domain of topoisomerase IA		13
Energy production and conversion		NhaC		COG1757	Na+/H+ antiporter NhaC/MleN		6
Transcription	RNA polymerase	RpoZ	3LU0	COG1758	DNA-directed RNA polymerase, subunit K/omega		2
Amino acid transport and metabolism		SdaA	4RQO	COG1760	L-serine deaminase		42
Carbohydrate transport and metabolismSignal transduction mechanisms		PtsN	2OQ3	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)		8
Signal transduction mechanisms		YaaT		COG1774	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)		24
Nucleotide transport and metabolism		NrdI	1RLJ	COG1780	Flavodoxin NrdI, NrdF-interacting activator of class Ib ribonucleotide reductase		2
Mobilome: prophages, transposons		XtmB	4IDH	COG1783	Phage terminase large subunit		2
Cell cycle control, cell division, chromosome partitioning		SepF	3ZIH	COG1799	Cell division protein SepF/YlmF, interacts with FtsZ		1
Carbohydrate transport and metabolism		MgsA	1S8A	COG1803	Methylglyoxal synthase		16
Signal transduction mechanisms		PpsR	5D0N	COG1806	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)		10
Carbohydrate transport and metabolism		NagA	1O12	COG1820	N-acetylglucosamine-6-phosphate deacetylase		7
Amino acid transport and metabolism		TcyP		COG1823	L-cystine transporter TcyP, sodium:dicarboxylate symporter family		6
TranscriptionCoenzyme transport and metabolism		NiaR	1J5Y	COG1827	Transcriptional regulator of NAD metabolism, contains HTH and 3H domains		25
Nucleotide transport and metabolism	Purine biosynthesis	PurS	1GTD	COG1828	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit		8
Cell wall/membrane/envelope biogenesis		OafA		COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains		1
General function prediction only		YlqC		COG1837	Predicted RNA-binding protein YlqC, contains KH domain, UPF0109 family		1
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RpmD	1VS6	COG1841	Ribosomal protein L30/L7E		5
Energy production and conversion		CyoC	1QLE	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3		1
General function prediction only		Jag	3GKU	COG1847	Predicted RNA-binding protein Jag (SpoIIIJ-associated), conains KH and R3H domains		2
Intracellular trafficking, secretion, and vesicular transport		YajC		COG1862	Protein translocase subunit YajC		3
Signal transduction mechanisms		CheD	2F9Z	COG1871	Chemotaxis receptor (MCP) glutamine deamidase CheD		1
Carbohydrate transport and metabolism		GanA	1KWG	COG1874	Beta-galactosidase GanA		2
Energy production and conversion	Pyruvate oxidation	PflD	1CM5	COG1882	Pyruvate-formate lyase		40
Cell wall/membrane/envelope biogenesis		RfbC	1DZR	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme		14
Energy production and conversion		FadH	1BWK	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family		5
Carbohydrate transport and metabolism		UxaC	1J5S	COG1904	Glucuronate isomerase		18
Inorganic ion transport and metabolism		MntH	5KTE	COG1914	Mn2+ or Fe2+ transporter, NRAMP family		7
Inorganic ion transport and metabolism		FeoA	2GCX	COG1918	Fe2+ transport protein FeoA		1
Lipid transport and metabolism		YjiL	1HUX	COG1924	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)		26
Signal transduction mechanismsCarbohydrate transport and metabolism		PtsH	1CM2	COG1925	HPr or related phosphotransfer protein		2
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GlxK	1TO6	COG1929	Glycerate kinase		15
Translation, ribosomal structure and biogenesis	23S rRNA modification	MrnC	1U61	COG1939	23S rRNA maturation mini-RNase III		5
Carbohydrate transport and metabolismTranscription		NagC	1WOQ	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain		17
Lipid transport and metabolism	Isoprenoid biosynthesis	IspE	1OJ4	COG1947	4-diphosphocytidyl-2C-methyl-D-erythritol kinase		1
Nucleotide transport and metabolism	Pyrimidine salvage	URH1	1EZR	COG1957	Inosine-uridine nucleoside N-ribohydrolase		11
Replication, recombination and repair		SpoIVCA	1GDT	COG1961	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE		12
Cell wall/membrane/envelope biogenesis		MscL	2OAR	COG1970	Large-conductance mechanosensitive channel		3
Nucleotide transport and metabolism		NupC	3TIJ	COG1972	Nucleoside permease NupC		16
TranscriptionSignal transduction mechanisms		LexA	1AY9	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		4
Energy production and conversion		YqdH	1OJ7	COG1979	Alcohol dehydrogenase YqhD, Fe-dependent ADH family		2
Coenzyme transport and metabolism	Riboflavin/FAD biosynthesis	RibD	2O7P	COG1985	Pyrimidine reductase, riboflavin biosynthesis		1
Cell motility		FliQ	6F2D	COG1987	Flagellar biosynthesis protein FliQ		2
Translation, ribosomal structure and biogenesis		MraZ	1N0E	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity		8
Replication, recombination and repair		RadC	2QLC	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif		6
Amino acid transport and metabolism		MetP	6CVL	COG2011	ABC-type methionine transport system, permease component		10
Carbohydrate transport and metabolism		GalM	1LUR	COG2017	Galactose mutarotase or related enzyme		4
Amino acid transport and metabolism	Methionine biosynthesis	MET2	2VAT	COG2021	Homoserine O-acetyltransferase		2
