ID	Function	Clan	Gene	Count
PF03461	TRCF domain		TRCF	2
PF03462	PCRF domain		PCRF	23
PF03483	B3/4 domain	CL0383	B3_4	6
PF03486	HI0933-like protein	CL0063	HI0933_like	1
PF03562	MltA specific insert domain	CL0733	MltA	2
PF03577	Peptidase family C69	CL0052	Peptidase_C69	22
PF03588	Leucyl/phenylalanyl-tRNA protein transferase	CL0257	Leu_Phe_trans	1
PF03592	Terminase small subunit 		Terminase_2	14
PF03602	Conserved hypothetical protein 95	CL0063	Cons_hypoth95	2
PF03609	PTS system sorbose-specific iic component		EII-Sor	9
PF03611	PTS system sugar-specific permease component		EIIC-GAT	4
PF03613	PTS system mannose/fructose/sorbose family IID component		EIID-AGA	42
PF03618	Kinase/pyrophosphorylase	CL0023	Kinase-PPPase	19
PF03632	Glycosyl hydrolase family 65 central catalytic domain	CL0059	Glyco_hydro_65m	5
PF03649	Uncharacterised protein family (UPF0014)		UPF0014	6
PF03653	Uncharacterised protein family (UPF0093)	CL0430	UPF0093	2
PF03668	P-loop ATPase protein family	CL0023	ATP_bind_2	15
PF03672	Uncharacterised protein family (UPF0154)		UPF0154	1
PF03719	Ribosomal protein S5, C-terminal domain	CL0329	Ribosomal_S5_C	6
PF03740	Pyridoxal phosphate biosynthesis protein PdxJ	CL0036	PdxJ	2
PF03764	Elongation factor G, domain IV	CL0329	EFG_IV	7
PF03775	Septum formation inhibitor MinC, C-terminal domain	CL0268	MinC_C	1
PF03786	D-mannonate dehydratase (UxuA)	CL0036	UxuA	30
PF03796	DnaB-like helicase C terminal domain	CL0023	DnaB_C	31
PF03830	PTS system sorbose subfamily IIB component		PTSIIB_sorb	10
PF03838	Recombination protein U	CL0236	RecU	14
PF03881	Fructosamine kinase	CL0016	Fructosamin_kin	2
PF03894	D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase	CL0254	XFP	43
PF03918	Cytochrome C biogenesis protein		CcmH	1
PF03946	Ribosomal protein L11, N-terminal domain		Ribosomal_L11_N	9
PF03947	Ribosomal Proteins L2, C-terminal domain	CL0010	Ribosomal_L2_C	16
PF03948	Ribosomal protein L9, C-terminal domain		Ribosomal_L9_C	1
PF03949	Malic enzyme, NAD binding domain	CL0063	Malic_M	7
PF03951	Glutamine synthetase, beta-Grasp domain		Gln-synt_N	8
PF03952	Enolase, N-terminal domain	CL0227	Enolase_N	25
PF03965	Penicillinase repressor	CL0123	Penicillinase_R	1
PF04002	RadC-like JAB domain	CL0366	RadC	11
PF04011	LemA family		LemA	1
PF04070	Domain of unknown function (DUF378)		DUF378	6
PF04079	Segregation and condensation complex subunit ScpB	CL0123	SMC_ScpB	3
PF04085	rod shape-determining protein MreC		MreC	1
PF04101	Glycosyltransferase family 28 C-terminal domain	CL0113	Glyco_tran_28_C	9
PF04127	DNA / pantothenate metabolism flavoprotein	CL0063	DFP	4
PF04166	Pyridoxal phosphate biosynthetic protein PdxA	CL0270	PdxA	5
PF04223	Citrate lyase, alpha subunit (CitF)	CL0063	CitF	98
PF04284	Protein of unknown function (DUF441)		DUF441	8
PF04295	D-galactarate dehydratase/Altronate hydrolase, second domain		GD_AH_second	2
PF04296	Protein of unknown function (DUF448)		YlxR	2
PF04297	Putative helix-turn-helix protein, YlxM / p13 like	CL0123	UPF0122	13
PF04298	Putative neutral zinc metallopeptidase	CL0126	Zn_peptidase_2	8
PF04313	Type I restriction enzyme R protein N terminus (HSDR_N)	CL0236	HSDR_N	1
PF04321	RmlD substrate binding domain	CL0063	RmlD_sub_bind	15
PF04327	Cysteine protease Prp		Peptidase_Prp	3
PF04332	Protein of unknown function (DUF475)	CL0292	DUF475	7
PF04349	Periplasmic glucan biosynthesis protein, MdoG	CL0103	MdoG	7
PF04386	Stringent starvation protein B		SspB	3
PF04452	RNA methyltransferase domain	CL0098	Methyltrans_RNA	1
PF04468	PSP1 C-terminal conserved region		PSP1	7
PF04472	Cell division protein SepF		SepF	3
PF04539	Sigma-70 region 3	CL0123	Sigma70_r3	2
PF04542	Sigma-70 region 2 	CL0123	Sigma70_r2	7
PF04545	Sigma-70, region 4	CL0123	Sigma70_r4	1
PF04552	Sigma-54, DNA binding domain	CL0123	Sigma54_DBD	5
PF04560	RNA polymerase Rpb2, domain 7		RNA_pol_Rpb2_7	10
PF04565	RNA polymerase Rpb2, domain 3		RNA_pol_Rpb2_3	8
PF04607	Region found in RelA / SpoT proteins	CL0260	RelA_SpoT	16
PF04616	Glycosyl hydrolases family 43	CL0143	Glyco_hydro_43	5
PF04632	Fusaric acid resistance protein family	CL0307	FUSC	1
PF04816	tRNA (adenine(22)-N(1))-methyltransferase	CL0063	TrmK	5
PF04854	Protein of unknown function, DUF624		DUF624	3
PF04898	Glutamate synthase central domain	CL0036	Glu_syn_central	3
PF04914	DltD protein	CL0264	DltD	17
PF04963	Sigma-54 factor, core binding domain	CL0123	Sigma54_CBD	2
PF04997	RNA polymerase Rpb1, domain 1		RNA_pol_Rpb1_1	2
PF04998	RNA polymerase Rpb1, domain 5		RNA_pol_Rpb1_5	11
PF05103	DivIVA protein		DivIVA	4
PF05107	CRISPR-associated protein Cas7		Cas_Cas7	7
PF05187	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S	CL0344	ETF_QO	2
PF05191	Adenylate kinase, active site lid		ADK_lid	1
PF05192	MutS domain III		MutS_III	10
PF05198	Translation initiation factor IF-3, N-terminal domain		IF3_N	8
PF05221	S-adenosyl-L-homocysteine hydrolase	CL0063	AdoHcyase	2
PF05256	Uncharacterised protein family (UPF0223)		UPF0223	4
PF05272	Virulence-associated protein E-like domain	CL0023	VapE-like_dom	18
PF05275	Copper resistance protein B precursor (CopB)	CL0193	CopB	1
PF05343	M42 glutamyl aminopeptidase	CL0105	Peptidase_M42	7
PF05362	Lon protease (S16) C-terminal proteolytic domain	CL0329	Lon_C	9
PF05382	Bacteriophage peptidoglycan hydrolase 	CL0125	Amidase_5	12
PF05491	RuvB C-terminal winged helix domain	CL0123	RuvB_C	5
PF05496	Holliday junction DNA helicase RuvB P-loop domain	CL0023	RuvB_N	38
PF05525	Branched-chain amino acid transport protein	CL0062	Branch_AA_trans	11
PF05534	HicB family	CL0057	HicB	1
PF05544	Proline racemase	CL0288	Pro_racemase	6
PF05636	HIGH Nucleotidyl Transferase	CL0039	HIGH_NTase1	5
PF05649	Peptidase family M13		Peptidase_M13_N	1
PF05673	Protein of unknown function (DUF815)	CL0023	DUF815	1
PF05686	Glycosyl transferase family 90	CL0113	Glyco_transf_90	7
PF05697	Bacterial trigger factor protein (TF)		Trigger_N	2
PF05704	Capsular polysaccharide synthesis protein	CL0110	Caps_synth	3
PF05738	Cna protein B-type domain	CL0287	Cna_B	105
PF05833	NFACT N-terminal and middle domains	CL0303	NFACT_N	25
PF05848	CtsR N-terminal HTH domain	CL0123	CtsR	10
PF05860	TPS secretion domain	CL0268	TPS	2
PF05870	Phenolic acid decarboxylase (PAD)	CL0116	PA_decarbox	47
PF05913	6-phospho-N-acetylmuramidase, C-terminal	CL0475	MupG_C	4
PF05975	Bacterial ABC transporter protein EcsB		EcsB	3
PF05979	Bacterial protein of unknown function (DUF896)		DUF896	6
PF05991	YacP-like NYN domain	CL0280	NYN_YacP	3
PF06014	YqgQ-like		YqgQ-like	6
PF06018	CodY GAF-like domain	CL0161	CodY	4
PF06026	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)	CL0063	Rib_5-P_isom_A	8
PF06071	Protein of unknown function (DUF933)	CL0072	YchF-GTPase_C	12
PF06100	MCRA family	CL0063	MCRA	15
PF06107	Bacterial protein of unknown function (DUF951)	CL0010	DUF951	2
PF06115	Domain of unknown function (DUF956)	CL0266	DUF956	7
PF06134	L-rhamnose isomerase (RhaA)	CL0036	RhaA	120
PF06135	IreB regulatory phosphoprotein		IreB	5
PF06149	Protein of unknown function (DUF969)		DUF969	24
PF06153	Cyclic-di-AMP receptor	CL0089	CdAMP_rec	9
PF06156	Initiation control protein YabA		YabA	7
PF06160	Septation ring formation regulator, EzrA 		EzrA	1
PF06166	Protein of unknown function (DUF979)		DUF979	47
PF06177	QueT transporter	CL0315	QueT	6
PF06207	Protein of unknown function (DUF1002)		DUF1002	1
PF06230	LpxI C-terminal domain	CL0109	LpxI_C	1
PF06242	Transcriptional cell cycle regulator TrcR		TrcR	2
PF06257	Biofilm formation stimulator VEG	CL0010	VEG	7
PF06265	Putative antitoxin YutD-like		YutD-like	12
PF06279	Protein of unknown function (DUF1033)		DUF1033	3
PF06325	Ribosomal protein L11 methyltransferase (PrmA)	CL0063	PrmA	17
PF06381	Anti-CBASS protein Acb1-like		Abc1-like	1
PF06418	CTP synthase N-terminus	CL0023	CTP_synth_N	39
PF06421	GTP-binding protein LepA C-terminus		LepA_C	9
PF06516	Purine nucleoside permease (NUP)	CL0408	NUP	2
PF06612	Protein of unknown function (DUF1146)		DUF1146	1
PF06619	Protein of unknown function (DUF1149)		DUF1149	3
PF06689	ClpX C4-type zinc finger	CL0167	zf-C4_ClpX	4
PF06723	MreB/Mbl protein	CL0108	MreB_Mbl	3
PF06725	3D domain	CL0199	3D	6
PF06738	Putative threonine/serine exporter	CL0470	ThrE	1
PF06824	Metal-independent alpha-mannosidase (GH125)	CL0059	Glyco_hydro_125	44
PF06831	Formamidopyrimidine-DNA glycosylase H2TH domain	CL0303	H2TH	1
PF06857	Malonate decarboxylase delta subunit (MdcD)		ACP	4
PF06902	Divergent 4Fe-4S mono-cluster	CL0344	Fer4_19	1
PF06908	YspA SLOG family	CL0349	YpsA	11
PF06962	Putative rRNA methylase	CL0063	rRNA_methylase	1
PF06964	Alpha-L-arabinofuranosidase C-terminal domain	CL0369	Alpha-L-AF_C	7
PF06971	Putative DNA-binding protein N-terminus	CL0123	Put_DNA-bind_N	1
PF07155	ECF-type riboflavin transporter, S component	CL0315	ECF-ribofla_trS	1
PF07288	RNA polymerase epsilon subunit		RpoY	4
PF07408	Protein of unknown function (DUF1507)		DUF1507	1
PF07470	Glycosyl Hydrolase Family 88	CL0059	Glyco_hydro_88	5
PF07475	HPr Serine kinase C-terminal domain	CL0374	Hpr_kinase_C	14
PF07478	D-ala D-ala ligase C-terminus	CL0179	Dala_Dala_lig_C	7
PF07479	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	CL0106	NAD_Gly3P_dh_C	8
PF07497	Rho termination factor, RNA-binding domain	CL0021	Rho_RNA_bind	3
PF07498	Rho termination factor, N-terminal domain	CL0306	Rho_N	1
PF07516	SecA Wing and Scaffold domain		SecA_SW	9
PF07517	SecA DEAD-like domain	CL0023	SecA_DEAD	37
PF07553	Host cell surface-exposed lipoprotein		Lipoprotein_Ltp	19
PF07563	Protein of unknown function (DUF1541)	CL0010	DUF1541	12
PF07650	KH domain	CL0007	KH_2	3
PF07662	Na+ dependent nucleoside transporter C-terminus		Nucleos_tra2_C	10
PF07664	Ferrous iron transport protein B C terminus		FeoB_C	1
PF07724	AAA domain (Cdc48 subfamily)	CL0023	AAA_2	37
PF07726	ATPase family associated with various cellular activities (AAA)	CL0023	AAA_3	1
PF07733	Bacterial DNA polymerase III alpha NTPase domain	CL0260	DNA_pol3_alpha	15
PF07831	Pyrimidine nucleoside phosphorylase C-terminal domain	CL0105	PYNP_C	5
PF07930	D-aminopeptidase, domain B		DAP_B	2
PF07971	Glycosyl hydrolase family 92 catalytic domain	CL0059	Glyco_hydro_92	5
PF07972	NrdI Flavodoxin like 	CL0042	Flavodoxin_NdrI	4
PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	CL0094	tRNA_SAD	4
PF07977	FabA-like domain	CL0050	FabA	6
PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	CL0063	IlvN	1
PF08206	Ribonuclease B OB domain	CL0021	OB_RNB	2
PF08207	Elongation factor P (EF-P) KOW-like domain	CL0010	EFP_N	5
PF08218	Citrate lyase ligase C-terminal domain	CL0039	Citrate_ly_lig	2
PF08220	DeoR-like helix-turn-helix domain	CL0123	HTH_DeoR	2
PF08222	CodY helix-turn-helix domain	CL0123	HTH_CodY	3
PF08264	Anticodon-binding domain of tRNA ligase	CL0258	Anticodon_1	6
PF08267	Cobalamin-independent synthase, N-terminal domain	CL0036	Meth_synt_1	2
PF08282	haloacid dehalogenase-like hydrolase	CL0137	Hydrolase_3	20
PF08299	Bacterial dnaA protein helix-turn-helix	CL0123	Bac_DnaA_C	5
PF08323	Starch synthase catalytic domain	CL0113	Glyco_transf_5	3
PF08343	Ribonucleotide reductase N-terminal		RNR_N	1
PF08353	MurT ligase C-terminal		MurT_C	3
PF08459	UvrC RNAse H endonuclease domain	CL0219	UvrC_RNaseH_dom	18
PF08482	ATP-dependent helicase C-terminal		HrpB_C	1
PF08485	Polysaccharide biosynthesis protein C-terminal	CL0063	Polysacc_syn_2C	3
PF08499	3'5'-cyclic nucleotide phosphodiesterase N-terminal		PDEase_I_N	23
PF08529	NusA N-terminal domain		NusA_N	2
PF08532	Beta-galactosidase trimerisation domain	CL0014	Glyco_hydro_42M	7
PF08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal  	CL0046	ACP_syn_III_C	3
PF08543	Phosphomethylpyrimidine kinase	CL0118	Phos_pyr_kin	8
PF08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	CL0046	ACP_syn_III	6
PF08796	Protein of unknown function (DUF1797)		DUF1797	5
PF08866	Putative amino acid metabolism		DUF1831	6
PF09182	Bacterial purine repressor, N-terminal	CL0123	PuR_N	4
PF09269	Domain of unknown function (DUF1967)		DUF1967	1
PF09285	Elongation factor P, C-terminal	CL0021	Elong-fact-P_C	4
PF09323	DUF1980 N-terminal domain		DUF1980	1
PF09330	D-lactate dehydrogenase, membrane binding	CL0277	Lact-deh-memb	2
PF09334	tRNA synthetases class I (M)	CL0039	tRNA-synt_1g	6
PF09344	CT1975-like protein	CL0362	Cas_CT1975	6
PF09363	XFP C-terminal domain	CL0591	XFP_C	6
PF09364	XFP N-terminal domain	CL0254	XFP_N	57
PF09371	Tex-like protein N-terminal domain		Tex_N	13
PF09382	RQC domain	CL0123	RQC	7
PF09397	Ftsk gamma domain	CL0123	FtsK_gamma	20
PF09424	Yqey-like protein	CL0279	YqeY	4
PF09515	Thiamine transporter protein (Thia_YuaJ)	CL0315	Thia_YuaJ	4
PF09538	Protein of unknown function (FYDLN_acid)		FYDLN_acid	1
PF09586	Bacterial membrane protein YfhO	CL0111	YfhO	8
PF09693	Phage uncharacterised protein (Phage_XkdX)		Phage_XkdX	7
PF09707	CRISPR-associated protein (Cas_Cas2CT1978)	CL0728	Cas_Cas2CT1978	2
PF09911	Uncharacterized protein conserved in bacteria (DUF2140)		DUF2140	2
PF09989	CoA enzyme activase uncharacterised domain (DUF2229)	CL0108	DUF2229	10
PF10022	Uncharacterized protein conserved in bacteria (DUF2264)	CL0059	DUF2264	13
PF10030	Uncharacterized protein conserved in bacteria (DUF2272)	CL0125	DUF2272	6
PF10035	Uncharacterized protein conserved in bacteria (DUF2179)	CL0089	DUF2179	3
PF10073	GapR-like, DNA-binding domain		GapR_DNA-bd	9
PF10127	RNA repair pathway DNA polymerase beta family	CL0260	RlaP	7
PF10134	Replication initiator protein A	CL0123	RPA	3
PF10141	Single-strand DNA-specific exonuclease, C terminal domain		ssDNA-exonuc_C	1
PF10145	Phage-related minor tail protein		PhageMin_Tail	5
PF10150	Ribonuclease E/G family		RNase_E_G	2
PF10282	Lactonase, 7-bladed beta-propeller	CL0186	Lactonase	19
PF10298	WhiA N-terminal LAGLIDADG-like domain	CL0324	WhiA_N	6
PF10385	RNA polymerase beta subunit external 1 domain		RNA_pol_Rpb2_45	5
PF10396	GTP-binding protein TrmE N-terminus	CL0289	TrmE_N	8
PF10418	Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B	CL0486	DHODB_Fe-S_bind	2
PF10431	C-terminal, D2-small domain, of ClpB protein 	CL0671	ClpB_D2-small	3
PF10437	Bacterial lipoate protein ligase C-terminus	CL0233	Lip_prot_lig_C	4
PF10458	Valyl tRNA synthetase tRNA binding arm	CL0298	Val_tRNA-synt_C	3
PF10502	Signal peptidase, peptidase S26 	CL0299	Peptidase_S26	5
PF10509	Galactokinase galactose-binding signature	CL0329	GalKase_gal_bdg	3
PF10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region		NADH_4Fe-4S	1
PF10609	NUBPL iron-transfer P-loop NTPase	CL0023	ParA	4
PF10702	Protein of unknown function (DUF2507)		DUF2507	1
PF10839	Protein of unknown function (DUF2647)   		DUF2647	1
PF10926	Protein of unknown function (DUF2800)	CL0236	DUF2800	59
PF10991	Enterobacter phage Enc34, ssDNA-binding protein	CL0021	Enc34_ssDNA-bd	3
PF11151	Protein of unknown function (DUF2929)		DUF2929	5
PF11217	Protein of unknown function (DUF3013)		DUF3013	8
PF11240	Protein of unknown function (DUF3042)		DUF3042	4
PF11694	Protein of unknown function (DUF3290)		DUF3290	1
PF11762	L-arabinose isomerase C-terminal domain	CL0105	Arabinose_Iso_C	6
PF11772	DNA-directed RNA polymerase subunit beta		EpuA	3
PF11775	Cobalamin biosynthesis protein CobT VWA domain	CL0128	CobT_C	1
PF11858	Domain of unknown function (DUF3378)	CL0407	DUF3378	6
PF11987	Translation-initiation factor 2		IF-2	11
PF12000	Glycosyl transferase family 4 group	CL0113	Glyco_trans_4_3	1
PF12002	MgsA AAA+ ATPase C terminal	CL0604	MgsA_C	1
PF12010	Domain of unknown function (DUF3502)		DUF3502	3
PF12072	RNase Y N-terminal region		RNase_Y_N	1
PF12169	DNA polymerase III subunits gamma and tau domain III	CL0604	DNA_pol3_gamma3	2
PF12344	Ultra-violet resistance protein B	CL0023	UvrB	8
PF12631	MnmE helical domain		MnmE_helical	6
PF12684	PDDEXK-like domain of unknown function (DUF3799)	CL0236	DUF3799	4
PF12826	Helix-hairpin-helix motif	CL0198	HHH_2	1
PF12836	Helix-hairpin-helix motif	CL0198	HHH_3	7
PF12848	ABC transporter	CL0023	ABC_tran_Xtn	4
PF12905	Endo-alpha-N-acetylgalactosaminidase	CL0036	Glyco_hydro_101	16
PF12911	N-terminal TM domain of oligopeptide transport permease C		OppC_N	1
PF13089	Polyphosphate kinase N-terminal domain		PP_kinase_N	1
PF13090	Polyphosphate kinase C-terminal domain 2	CL0479	PP_kinase_C	1
PF13177	DNA polymerase III, delta subunit	CL0023	DNA_pol3_delta2	7
PF13184	NusA-like KH domain	CL0007	KH_5	5
PF13249	Squalene-hopene cyclase N-terminal domain	CL0059	SQHop_cyclase_N	2
PF13253	Protein of unknown function (DUF4044)		DUF4044	3
PF13275	S4 domain	CL0492	S4_2	3
PF13276	HTH-like domain	CL0123	HTH_21	1
PF13277	YmdB-like protein	CL0163	YmdB	19
PF13328	HD domain	CL0237	HD_4	5
PF13350	Tyrosine phosphatase family	CL0031	Y_phosphatase3	1
PF13353	4Fe-4S single cluster domain	CL0344	Fer4_12	6
PF13361	UvrD-like helicase C-terminal domain	CL0023	UvrD_C	3
PF13412	Winged helix-turn-helix DNA-binding	CL0123	HTH_24	1
PF13413	Helix-turn-helix domain	CL0123	HTH_25	1
PF13476	AAA domain	CL0023	AAA_23	1
PF13527	Acetyltransferase (GNAT) domain	CL0257	Acetyltransf_9	1
PF13561	Enoyl-(Acyl carrier protein) reductase	CL0063	adh_short_C2	2
PF13603	Leucyl-tRNA synthetase, editing domain	CL0039	tRNA-synt_1_2	8
PF13614	AAA domain	CL0023	AAA_31	15
PF13684	Fatty acid kinase subunit A-like, C-terminal	CL0245	FakA-like_C	20
PF13702	Lysozyme-like	CL0037	Lysozyme_like	2
PF13731	WxL domain surface cell wall-binding		WxL	5
PF13742	OB-fold nucleic acid binding domain	CL0021	tRNA_anti_2	1
PF13743	Thioredoxin	CL0172	Thioredoxin_5	2
PF13793	N-terminal domain of ribose phosphate pyrophosphokinase	CL0533	Pribosyltran_N	15
PF13932	tRNA modifying enzyme MnmG/GidA C-terminal helical bundle	CL0003	GIDA_C	5
PF14272	Glycine-rich SFCGS		Gly_rich_SFCGS	1
PF14393	Domain of unknown function (DUF4422)		DUF4422	1
PF14490	Helix-hairpin-helix containing domain	CL0198	HHH_4	7
PF14492	Elongation Factor G, domain III	CL0437	EFG_III	10
PF14681	Uracil phosphoribosyltransferase	CL0533	UPRTase	3
PF14714	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal		KH_dom-like	7
PF14748	Pyrroline-5-carboxylate reductase dimerisation	CL0106	P5CR_dimer	2
PF14804	Jag N-terminus		Jag_N	4
PF16193	AAA C-terminal domain	CL0671	AAA_assoc_2	4
PF16320	Ribosomal protein L7/L12 dimerisation domain		Ribosomal_L12_N	7
PF16321	Sigma 54 modulation/S30EA ribosomal protein C terminus		Ribosom_S30AE_C	6
PF16325	Peptidase family U32 C-terminal domain	CL0105	Peptidase_U32_C	2
PF16360	GTP-binding GTPase Middle Region		GTP-bdg_M	8
PF16658	Class II release factor RF3, C-terminal domain	CL0437	RF3_C	8
PF16745	RsgA N-terminal domain	CL0021	RsgA_N	3
PF16775	Target recognition domain of lytic exoenzyme		ZoocinA_TRD	54
PF16921	Tex protein YqgF-like domain	CL0580	Tex_YqgF	10
PF16938	Putative phage holin Dp-1		Phage_holin_Dp1	32
PF16957	Malonate decarboxylase, alpha subunit, transporter	CL0063	Mal_decarbox_Al	4
PF17136	Ribosomal proteins 50S L24/mitochondrial 39S L24	CL0010	ribosomal_L24	5
PF17255	EbsA-like protein	CL0266	EbsA	2
PF17389	Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain	CL0059	Bac_rhamnosid6H	13
PF17657	Bacterial DNA polymerase III alpha subunit finger domain		DNA_pol3_finger	12
PF17757	UvrB interaction domain	CL0664	UvrB_inter	16
PF17760	UvrA interaction domain		UvrA_inter	2
PF17762	HTH domain found in ParB protein	CL0123	HTH_ParB	2
PF17769	Phosphoribosylaminoimidazole carboxylase C-terminal domain	CL0105	PurK_C	3
PF17774	Putative RNA-binding domain in YlmH	CL0221	YlmH_RBD	4
PF17854	FtsK alpha domain		FtsK_alpha	3
PF17862	AAA+ lid domain	CL0671	AAA_lid_3	6
PF17864	RuvB AAA lid domain	CL0671	AAA_lid_4	12
PF17871	AAA lid domain	CL0671	AAA_lid_9	35
PF17906	HTH domain in Mos1 transposase	CL0123	HTH_48	1
PF18072	Formylglycinamide ribonucleotide amidotransferase linker domain		FGAR-AT_linker	2
PF18146	Damage-inducible protein CinA KH domain		CinA_KH	3
PF18335	ATP-dependent RecD-like DNA helicase SH3 domain	CL0010	SH3_13	3
PF18419	ATP-grasp-like domain	CL0179	ATP-grasp_6	5
PF18438	Glycosyl hydrolases family 38 C-terminal domain 1	CL0103	Glyco_hydro_38	5
PF18483	Bacterial lectin	CL0004	Bact_lectin	2
PF18708	MapZ extracellular C-terminal domain 2		MapZ_C2	8
PF18953	SAP domain-containing new25	CL0306	SAP_new25	1
PF19200	6-phospho-N-acetylmuramidase, N-terminal	CL0036	MupG_N	23
PF19489	Transglycosylase SLT domain	CL0037	SLT_4	2
PF19528	Family of unknown function (DUF6056)		DUF6056	2
PF20259	tRNA methyl transferase PRC-barrel domain	CL0350	tRNA_Me_trans_M	7
PF20386	Family of unknown function (DUF6681)		DUF6681	4
PF20466	MmeI, target recognition domain		MmeI_TRD	1
PF20473	MmeI, DNA-methyltransferase domain	CL0063	MmeI_Mtase	1
PF20605	Antitoxin-like ribbon-helix-helix	CL0057	Antitox_RHH	3
PF20609	Putative adhesive domain (group 17)		pAdhesive_17	1
PF20629	D-galactarate/Altronate dehydratase, C-terminal		GD_AH_C	19
PF20730	YetF N-terminal transmembrane domain		YetF_N	6
PF20772	TACO1/YebC protein N-terminal domain		TACO1_YebC_N	17
PF20791	Acyl-ACP thioesterase C-terminal domain	CL0050	Acyl-ACP_TE_C	6
PF20979	Arginosuccinate synthase C-terminal domain		Arginosuc_syn_C	2
PF21016	Ribosomal RNA large subunit methyltransferase N-terminal domain	CL0198	RlmN_N	3
PF21018	TypA/BipA C-terminal domain		BipA_C	16
PF21090	SecA P-loop domain	CL0023	P-loop_SecA	47
PF21096	RecA C-terminal domain		RecA_C	8
PF21157	DnaK suppressor protein DksA, coiled-coil domain		DksA_CC	2
PF21162	ETF-QO, ubiquinone-binding	CL0063	ETFQO_UQ-bd	5
PF21191	CvfB first S1-like domain	CL0021	CvfB_1st	2
PF21196	PcrA/UvrD tudor domain	CL0010	PcrA_UvrD_tudor	9
PF21391	Tyrosine decarboxylase, C-terminal	CL0061	tyr_de_CO2_C	6
PF21467	Beta-galactosidase, galactose-binding domain	CL0202	BetaGal_gal-bd	6
PF21645	Fatty acid kinase subunit A-like, middle domain	CL0704	FakA-like_M	9
PF21688	FAD-dependent protein, C-terminal domain-like	CL0063	FAD-depend_C	1
PF21694	DNA polymerase III delta subunit, C-terminal domain	CL0604	DNA_pol3_delta_C	1
PF21715	CggR N-terminal DNA binding domain	CL0123	CggR_N	3
