protein	id	evalue	score
GCA_025728675___contig_9_9	PF16935.5	2.4e-20	68.2
MP_ATCC35311___contig_1_fragment_7_581	PF05709.11	2.4e-20	68.9
GCA_001047555___contig_9_fragment_1_87	PF05709.11	2.4e-20	68.9
GCA_025728615___contig_14_13	PF16935.5	2.4e-20	68.2
GCA_025728675___contig_9_3	PF16935.5	3.7e-20	67.6
MP_ATCC35311___contig_1_fragment_8_635	PF04466.13	4.1e-20	68.0
MP_ATCC35311___contig_1_fragment_12_1017	PF05103.13	4.2000000000000004e-20	68.1
GCA_025728675___contig_50_fragment_1_11	PF03551.14	5e-20	67.2
GCA_001047515___contig_4_fragment_1_38	PF03551.14	5e-20	67.2
GCA_003462485___contig_15_fragment_1_17	PF01420.19	1e-19	67.3
GCA_001047515___contig_4_fragment_1_36	PF12833.7	1.1000000000000002e-19	66.3
GCA_025728695___contig_95_11	PF12833.7	1.1000000000000002e-19	66.3
GCA_025728675___contig_50_fragment_1_13	PF12833.7	1.1000000000000002e-19	66.3
MP_LCAL0054___contig_1_fragment_13_1245	PF05709.11	1.2999999999999998e-19	66.5
GCA_000283975___contig_1_fragment_5_538	PF05709.11	1.2999999999999998e-19	66.5
GCA_025728615___contig_14_16	PF16935.5	1.6000000000000002e-19	65.6
GCA_025728675___contig_9_6	PF16935.5	1.6000000000000002e-19	65.6
MP_LCAL0054___contig_1_fragment_7_719	PF05709.11	2.3999999999999997e-19	65.6
GCA_003462485___contig_12_fragment_1_138	PF13022.6	2.7e-19	65.4
MP_ATCC35311___contig_1_fragment_7_582	PF18013.1	3.9e-19	65.0
GCA_001047555___contig_9_fragment_1_86	PF18013.1	3.9e-19	65.0
GCA_001047465___contig_12_fragment_1_86	PF18013.1	3.9e-19	65.0
MP_LCAL0054___contig_1_fragment_5_501	PF09693.10	4.6e-19	64.1
MP_LCAL0054___contig_1_fragment_7_704	PF03592.16	5.4e-19	64.9
MP_ATCC35311___contig_1_fragment_8_624	PF00436.25	5.8e-19	64.0
MP_ATCC35311___contig_1_fragment_3_342	PF01432.20	6.1e-19	64.4
GCA_001047405___contig_6_fragment_4_157	PF04616.14	6.5e-19	64.2
GCA_001047515___contig_4_fragment_1_31	PF04616.14	6.5e-19	64.2
GCA_003462485___contig_15_fragment_1_40	PF04203.13	6.6e-19	63.8
GCA_001047555___contig_9_fragment_2_130	PF01420.19	7.9e-19	64.4
GCA_001047465___contig_12_fragment_2_130	PF01420.19	7.9e-19	64.4
MP_ATCC35311___contig_1_fragment_8_612	PF01381.22	1.6e-18	62.4
MP_ATCC35311___contig_1_fragment_8_661	PF09693.10	1.8e-18	62.2
GCA_003462485___contig_15_fragment_1_3	PF14262.6	4.2e-18	61.5
GCA_003462485___contig_12_fragment_1_127	PF00583.25	8.500000000000001e-18	60.6
MP_ATCC35311___contig_1_fragment_8_637	PF17288.2	1.2e-17	60.6
MP_LCAL0054___contig_1_fragment_3_321	PF10145.9	1.9e-17	59.7
MP_LCAL0054___contig_1_fragment_12_1176	PF09693.10	2.2e-17	58.7
MP_LCAL0054___contig_1_fragment_7_707	PF04233.14	3.6e-17	59.0
MP_BCQMy206___contig_3_12	PF17363.2	7.4e-17	57.3
MP_ONT141___contig_3_12	PF17363.2	7.4e-17	57.3
MP_QEQMy133751___contig_3_12	PF17363.2	7.4e-17	57.3
MP_ONT63___contig_3_12	PF17363.2	7.4e-17	57.3
GCA_001047545___contig_4_1	PF13614.6	7.5e-17	57.7
MP_ATCC35311___contig_1_fragment_2_84	PF02595.15	7.6e-17	57.2
GCA_025728675___contig_9_11	PF17363.2	7.8e-17	57.2
GCA_025728615___contig_14_11	PF17363.2	7.8e-17	57.2
MP_ATCC35311___contig_1_fragment_15_1335	PF13602.6	7.9e-17	58.5
MP_ATCC35311___contig_1_fragment_3_346	PF04892.12	7.9e-17	58.0
GCA_003462485___contig_12_fragment_1_128	PF13673.7	2.2000000000000002e-16	55.8
MP_ATCC35311___contig_1_fragment_4_443	PF05043.13	2.4e-16	56.0
GCA_000283975___contig_1_fragment_1_60	PF01381.22	2.9e-16	55.2
MP_LCAL0054___contig_1_fragment_1_60	PF01381.22	2.9e-16	55.2
GCA_003462485___contig_12_fragment_1_135	PF01182.20	5.5e-16	55.0
MP_LCAL0054___contig_1_fragment_7_672	PF00440.23	1.2e-15	53.0
GCA_001047515___contig_4_fragment_1_39	PF08006.11	1.3e-15	53.3
MP_LCAL0054___contig_1_fragment_13_1253	PF13229.6	1.4e-15	53.4
GCA_000283975___contig_1_fragment_5_530	PF13229.6	1.4e-15	53.4
MP_ATCC35311___contig_1_fragment_7_573	PF13229.6	1.4e-15	53.4
GCA_000283975___contig_1_fragment_14_1364	PF00462.24	1.5e-15	53.1
GCA_025728635___contig_33_fragment_1_14	PF00462.24	1.5e-15	53.1
MP_LCAL0054___contig_1_fragment_15_1521	PF00462.24	1.5e-15	53.1
GCA_003462485___contig_15_fragment_1_32	PF00462.24	1.5e-15	53.1
MP_LCAL0054___contig_1_fragment_5_447	PF00583.25	2.2e-15	52.8
MP_ATCC35311___contig_1_fragment_2_91	PF07523.12	2.3e-15	52.6
GCA_025728675___contig_50_fragment_1_10	PF08006.11	3.8e-15	51.8
GCA_025728615___contig_14_19	PF16935.5	5.7e-15	51.0
GCA_003462485___contig_12_fragment_1_133	PF02517.16	7.1e-15	51.1
MP_ATCC35311___contig_1_fragment_8_646	PF10665.9	8.5e-15	50.8
MP_LCAL0054___contig_1_fragment_3_298	PF00176.23	9.1e-15	50.0
GCA_003462485___contig_12_fragment_1_131	PF02566.19	1.3e-14	50.4
MP_LCAL0054___contig_1_fragment_12_1220	PF01381.22	1.3999999999999999e-14	49.8
MP_LCAL0054___contig_1_fragment_7_727	PF14213.6	1.5e-14	49.3
GCA_000283975___contig_1_fragment_1_61	PF00132.24	1.7e-14	48.9
MP_LCAL0054___contig_1_fragment_1_61	PF00132.24	1.7e-14	48.9
MP_ATCC35311___contig_1_fragment_8_641	PF06810.11	3.9e-14	48.6
GCA_001047445___contig_15_1	PF13515.6	5.5999999999999995e-14	48.2
MP_LCAL0054___contig_1_fragment_1_59	PF07853.11	6.8e-14	47.2
GCA_000283975___contig_1_fragment_1_59	PF07853.11	6.8e-14	47.2
MP_LCAL0054___contig_1_fragment_12_1221	PF00717.23	1.8000000000000002e-13	46.2
MP_ATCC35311___contig_1_fragment_2_95	PF07242.11	2e-13	46.4
GCA_003462485___contig_15_fragment_1_13	PF00078.27	2.4e-13	46.0
MP_ATCC35311___contig_1_fragment_11_859	PF10031.9	2.7e-13	45.7
GCA_000283975___contig_1_fragment_8_750	PF10031.9	2.7e-13	45.7
GCA_025728645___contig_46_fragment_1_14	PF10031.9	2.7e-13	45.7
MP_LCAL0054___contig_1_fragment_9_985	PF10031.9	2.7e-13	45.7
MP_LCAL0054___contig_1_fragment_7_682	PF00717.23	3.7e-13	45.1
GCA_001047465___contig_12_fragment_1_95	PF13229.6	3.9e-13	45.4
MP_LCAL0054___contig_1_fragment_5_453	PF12844.7	3.9e-13	45.1
GCA_001047555___contig_9_fragment_1_95	PF13229.6	4.4e-13	45.3
MP_ATCC35311___contig_1_fragment_4_440	PF01381.22	9.4e-13	44.0
MP_ATCC35311___contig_1_fragment_8_608	PF07508.13	1.6e-12	43.6
GCA_000283975___contig_1_fragment_2_85	PF07242.11	2e-12	43.1
MP_LCAL0054___contig_1_fragment_2_83	PF07242.11	2e-12	43.1
MP_LCAL0054___contig_1_fragment_3_309	PF01844.23	2.5000000000000003e-12	42.7
GCA_000283975___contig_1_fragment_5_526	PF00717.23	2.6000000000000002e-12	42.5
GCA_001047555___contig_9_fragment_1_100	PF00717.23	2.6000000000000002e-12	42.5
MP_ATCC35311___contig_1_fragment_7_569	PF00717.23	2.6000000000000002e-12	42.5
MP_LCAL0054___contig_1_fragment_13_1257	PF00717.23	2.6000000000000002e-12	42.5
GCA_001047465___contig_12_fragment_1_100	PF00717.23	2.6000000000000002e-12	42.5
MP_LCAL0054___contig_1_fragment_15_1516	PF13443.6	2.9e-12	42.8
GCA_025728635___contig_33_fragment_1_9	PF13443.6	2.9e-12	42.8
GCA_000283975___contig_1_fragment_14_1359	PF13443.6	2.9e-12	42.8
MP_LCAL0054___contig_1_fragment_5_486	PF05135.13	3.9e-12	42.5
MP_ATCC35311___contig_1_fragment_8_639	PF06152.11	6.4e-12	40.9
MP_ATCC35311___contig_1_fragment_3_347	PF01476.20	7.5e-12	41.1
GCA_001047465___contig_12_fragment_2_133	PF12161.8	9.300000000000001e-12	41.6
GCA_001047555___contig_9_fragment_2_133	PF12161.8	9.300000000000001e-12	41.6
GCA_003462485___contig_15_fragment_1_1	PF13751.6	1.1999999999999999e-11	40.8
MP_ATCC35311___contig_1_fragment_3_340	PF09954.9	1.2999999999999999e-11	40.3
GCA_003462485___contig_15_fragment_1_42	PF01381.22	1.2999999999999999e-11	40.3
MP_BCQMy225___contig_1_fragment_4_356	PF13597.6	8.799999999999997e-182	602.0
MP_BCQMy204___contig_1_fragment_4_356	PF13597.6	8.799999999999997e-182	602.0
GCA_000747585___contig_1_fragment_5_619	PF13597.6	8.899999999999998e-182	602.0
GCA_000747585___contig_1_fragment_14_1593	PF00476.20	9.999999999999997e-157	518.0
MP_BCQMy204___contig_1_fragment_8_929	PF05833.11	2.599999999999999e-150	497.4
GCA_001047445___contig_9_fragment_5_440	PF05833.11	2.599999999999999e-150	497.4
MP_BCQMy225___contig_1_fragment_8_929	PF05833.11	2.599999999999999e-150	497.4
GCA_000747585___contig_1_fragment_9_1222	PF05833.11	6.299999999999998e-149	492.8
GCA_001047525___contig_5_fragment_2_153	PF05833.11	6.3999999999999974e-149	492.8
GCA_001047435___contig_4_fragment_2_154	PF05833.11	6.3999999999999974e-149	492.8
MP_BCQMy204___contig_1_fragment_15_1532	PF02867.15	1.4999999999999996e-139	462.1
MP_BCQMy225___contig_1_fragment_15_1529	PF02867.15	1.4999999999999996e-139	462.1
MP_BCQMy204___contig_1_fragment_14_1471	PF10926.8	5.399999999999999e-135	446.6
GCA_001047445___contig_9_fragment_4_285	PF06418.14	3.1999999999999996e-132	436.0
GCA_000747585___contig_1_fragment_7_997	PF06418.14	3.299999999999999e-132	436.0
MP_BCQMy204___contig_1_fragment_2_75	PF02595.15	4.599999999999999e-127	420.3
MP_BCQMy225___contig_1_fragment_2_75	PF02595.15	4.599999999999999e-127	420.3
MP_BCQMy204___contig_2_fragment_2_100	PF17389.2	5.099999999999999e-125	413.5
MP_ONT63___contig_2_fragment_2_95	PF17389.2	5.099999999999999e-125	413.5
GCA_001047445___contig_9_fragment_1_8	PF01515.19	1.0999999999999999e-116	385.8
GCA_000747585___contig_1_fragment_2_84	PF02595.15	9.699999999999996e-98	323.8
MP_BCQMy225___contig_1_fragment_14_1454	PF05133.14	1.1e-90	301.0
MP_BCQMy204___contig_1_fragment_14_1452	PF05133.14	1.3999999999999995e-90	300.7
MP_BCQMy204___contig_1_fragment_15_1533	PF00268.21	1.0999999999999997e-89	296.9
MP_BCQMy225___contig_1_fragment_15_1530	PF00268.21	1.0999999999999997e-89	296.9
GCA_000747585___contig_1_fragment_12_1501	PF02384.16	1.8999999999999997e-89	296.3
GCA_001047515___contig_15_fragment_3_106	PF05133.14	4.299999999999999e-84	279.3
GCA_025728595___contig_14_9	PF12684.7	4.799999999999999e-79	261.7
MP_BCQMy225___contig_1_fragment_5_470	PF12684.7	4.799999999999999e-79	261.7
MP_BCQMy204___contig_1_fragment_5_470	PF12684.7	4.799999999999999e-79	261.7
GCA_025728645___contig_1_fragment_4_381	PF12684.7	4.799999999999999e-79	261.7
GCA_003462485___contig_5_3	PF00579.25	7.699999999999998e-79	261.3
GCA_003462485___contig_5_8	PF00291.25	3.1999999999999996e-77	256.1
GCA_001047515___contig_15_fragment_3_88	PF12684.7	4.499999999999999e-75	248.7
MP_BCQMy204___contig_1_fragment_14_1459	PF05272.11	2.1999999999999997e-74	245.8
GCA_001047445___contig_9_fragment_4_288	PF06908.11	1.9999999999999994e-71	235.7
GCA_000747585___contig_1_fragment_7_1000	PF06908.11	2.4999999999999996e-71	235.4
MP_BCQMy225___contig_1_fragment_14_1455	PF04466.13	2.1999999999999995e-69	229.3
MP_BCQMy204___contig_1_fragment_14_1453	PF04466.13	2.8999999999999993e-69	228.9
MP_ONT63___contig_2_fragment_2_94	PF00933.21	3.9999999999999994e-68	226.4
MP_BCQMy204___contig_2_fragment_2_99	PF00933.21	3.9999999999999994e-68	226.4
MP_BCQMy204___contig_2_fragment_2_102	PF04616.14	2.0999999999999998e-66	220.4
MP_ONT63___contig_2_fragment_2_97	PF04616.14	2.0999999999999998e-66	220.4
GCA_003462485___contig_5_2	PF00574.23	4.099999999999999e-66	218.6
GCA_000747585___contig_1_fragment_14_1599	PF02677.14	1.1999999999999998e-64	213.9
GCA_000747585___contig_1_fragment_7_999	PF03838.14	1.2999999999999998e-64	213.3
GCA_001047445___contig_9_fragment_4_287	PF03838.14	1.2999999999999998e-64	213.3
GCA_001047515___contig_15_fragment_3_108	PF06152.11	1.6e-64	214.4
MP_BCQMy204___contig_1_fragment_15_1528	PF02421.18	1.6e-64	212.4
MP_BCQMy225___contig_1_fragment_15_1525	PF02421.18	1.6e-64	212.4
MP_BCQMy225___contig_1_fragment_14_1468	PF13479.6	3.7999999999999996e-63	209.1
MP_BCQMy225___contig_1_fragment_3_329	PF05382.13	9.799999999999998e-63	206.6
MP_BCQMy204___contig_1_fragment_3_329	PF05382.13	9.799999999999998e-63	206.6
GCA_001047515___contig_15_fragment_2_59	PF05382.13	1.2e-62	206.3
MP_BCQMy204___contig_1_fragment_12_1193	PF05382.13	1.2e-62	206.3
GCA_000747585___contig_1_fragment_11_1446	PF05382.13	1.2e-62	206.3
MP_BCQMy225___contig_1_fragment_12_1195	PF05382.13	1.2e-62	206.3
MP_BCQMy204___contig_1_fragment_14_1469	PF10991.8	3.4e-61	202.5
MP_BCQMy204___contig_1_fragment_5_449	PF08282.12	2.1e-60	200.9
MP_BCQMy225___contig_1_fragment_5_449	PF08282.12	2.1e-60	200.9
GCA_001047445___contig_9_fragment_4_286	PF00912.22	2.9e-60	199.0
GCA_000747585___contig_1_fragment_7_998	PF00912.22	2.9e-60	199.0
MP_BCQMy225___contig_1_fragment_3_311	PF03354.15	6.300000000000001e-60	199.3
MP_BCQMy204___contig_1_fragment_3_311	PF03354.15	6.300000000000001e-60	199.3
MP_BCQMy225___contig_1_fragment_4_350	PF13177.6	3.4e-56	185.8
MP_BCQMy204___contig_1_fragment_4_350	PF13177.6	3.4e-56	185.8
GCA_000747585___contig_1_fragment_5_613	PF13177.6	4.7e-56	185.4
GCA_025728595___contig_19_5	PF03354.15	1.2999999999999999e-54	181.7
GCA_025728615___contig_9_28	PF03354.15	1.2999999999999999e-54	181.7
MP_BCQMy204___contig_1_fragment_11_1143	PF03354.15	1.2999999999999999e-54	181.7
MP_BCQMy225___contig_1_fragment_11_1145	PF03354.15	1.2999999999999999e-54	181.7
GCA_001047515___contig_15_fragment_3_125	PF06605.11	3.4e-54	180.5
GCA_000747585___contig_1_fragment_5_611	PF02223.17	8.400000000000001e-54	178.3
MP_BCQMy204___contig_1_fragment_4_348	PF02223.17	8.400000000000001e-54	178.3
MP_BCQMy225___contig_1_fragment_4_348	PF02223.17	8.400000000000001e-54	178.3
MP_BCQMy225___contig_1_fragment_2_78	PF13731.6	1.9000000000000001e-53	177.9
MP_BCQMy204___contig_1_fragment_2_78	PF13731.6	1.9000000000000001e-53	177.9
GCA_000747585___contig_1_fragment_2_88	PF13731.6	2.3999999999999996e-53	177.6
GCA_001047445___contig_9_fragment_1_1	PF05382.13	1.1e-52	174.1
MP_BCQMy204___contig_1_fragment_3_313	PF04586.17	1.1999999999999999e-52	174.7
MP_BCQMy225___contig_1_fragment_3_313	PF04586.17	1.1999999999999999e-52	174.7
GCA_000747585___contig_1_fragment_5_617	PF00817.20	4.7e-51	169.0
MP_BCQMy225___contig_1_fragment_4_354	PF00817.20	4.7e-51	169.0
MP_BCQMy204___contig_1_fragment_4_354	PF00817.20	4.7e-51	169.0
MP_BCQMy225___contig_1_fragment_5_482	PF03354.15	5.5e-51	169.8
MP_BCQMy204___contig_1_fragment_5_482	PF03354.15	5.5e-51	169.8
GCA_025728645___contig_1_fragment_4_370	PF03354.15	5.5e-51	169.8
MP_BCQMy225___contig_1_fragment_4_355	PF13353.6	1.1e-50	167.8
MP_BCQMy204___contig_1_fragment_4_355	PF13353.6	1.1e-50	167.8
GCA_000747585___contig_1_fragment_15_1692	PF00544.19	2.8999999999999996e-50	167.1
GCA_000747585___contig_1_fragment_5_618	PF13353.6	3.6e-50	166.2
GCA_000747585___contig_1_fragment_15_1698	PF13561.6	1.2e-49	165.3
MP_BCQMy225___contig_1_fragment_11_1123	PF16775.5	1.7e-49	162.7
MP_BCQMy204___contig_1_fragment_11_1121	PF16775.5	1.7e-49	162.7
GCA_025728595___contig_19_3	PF04586.17	2.6e-49	163.8
GCA_025728615___contig_9_30	PF04586.17	2.6e-49	163.8
MP_BCQMy204___contig_1_fragment_11_1141	PF04586.17	2.6e-49	163.8
MP_BCQMy225___contig_1_fragment_11_1143	PF04586.17	2.6e-49	163.8
GCA_001047525___contig_5_fragment_2_155	PF07314.11	4.6999999999999995e-49	163.1
GCA_001047445___contig_9_fragment_5_442	PF07314.11	4.6999999999999995e-49	163.1
GCA_001047435___contig_4_fragment_2_156	PF07314.11	4.6999999999999995e-49	163.1
GCA_000747585___contig_1_fragment_9_1224	PF07314.11	5.2e-49	163.0
MP_BCQMy204___contig_1_fragment_8_930	PF07314.11	5.3e-49	163.0
MP_BCQMy225___contig_1_fragment_8_930	PF07314.11	5.3e-49	163.0
MP_BCQMy204___contig_1_fragment_2_76	PF11797.8	2.5e-48	159.9
MP_BCQMy225___contig_1_fragment_2_76	PF11797.8	2.5e-48	159.9
GCA_001047515___contig_15_fragment_3_133	PF05382.13	3.7999999999999994e-48	159.3
GCA_001047435___contig_4_fragment_1_39	PF04586.17	5e-48	159.6
GCA_001047525___contig_5_fragment_1_39	PF04586.17	5e-48	159.6
GCA_000747585___contig_1_fragment_8_1105	PF04586.17	5e-48	159.6
MP_BCQMy225___contig_1_fragment_14_1442	PF10145.9	7.799999999999999e-48	159.2
MP_BCQMy204___contig_1_fragment_14_1440	PF10145.9	7.799999999999999e-48	159.2
GCA_001047435___contig_4_fragment_1_17	PF16775.5	8.1e-48	157.3
GCA_001047525___contig_5_fragment_1_17	PF16775.5	8.1e-48	157.3
GCA_000747585___contig_1_fragment_8_1083	PF16775.5	8.1e-48	157.3
MP_BCQMy225___contig_1_fragment_5_504	PF16775.5	8.3e-48	157.3
GCA_025728645___contig_1_fragment_4_348	PF16775.5	8.3e-48	157.3
MP_BCQMy204___contig_1_fragment_5_504	PF16775.5	8.3e-48	157.3
GCA_000747585___contig_1_fragment_2_86	PF11797.8	8.699999999999998e-48	158.1
MP_BCQMy225___contig_1_fragment_2_79	PF13731.6	1.0999999999999999e-47	159.1
MP_BCQMy204___contig_1_fragment_2_79	PF13731.6	1.0999999999999999e-47	159.1
GCA_000747585___contig_1_fragment_14_1596	PF00122.20	1.0999999999999999e-47	158.2
MP_BCQMy204___contig_1_fragment_15_1534	PF03816.14	2.7e-47	157.0
MP_BCQMy225___contig_1_fragment_15_1531	PF03816.14	2.7e-47	157.0
GCA_000747585___contig_1_fragment_2_89	PF13731.6	2.9999999999999997e-47	157.7
GCA_001047515___contig_15_fragment_1_1	PF18766.1	2.5e-46	154.4
GCA_000747585___contig_1_fragment_12_1504	PF18766.1	2.5e-46	154.4
GCA_001047525___contig_5_fragment_1_58	PF05565.11	3.3e-46	153.5
GCA_000747585___contig_1_fragment_8_1125	PF05565.11	3.3e-46	153.5
GCA_001047435___contig_4_fragment_1_58	PF05565.11	3.3e-46	153.5
GCA_025728595___contig_19_4	PF04860.12	5.999999999999999e-46	153.3
MP_BCQMy204___contig_1_fragment_11_1142	PF04860.12	6.1999999999999994e-46	153.3
GCA_025728615___contig_9_29	PF04860.12	6.1999999999999994e-46	153.3
MP_BCQMy225___contig_1_fragment_11_1144	PF04860.12	6.1999999999999994e-46	153.3
GCA_001047435___contig_4_fragment_1_40	PF04860.12	6.6e-46	153.2
GCA_001047525___contig_5_fragment_1_40	PF04860.12	6.6e-46	153.2
GCA_000747585___contig_1_fragment_8_1106	PF04860.12	6.6e-46	153.2
MP_BCQMy204___contig_1_fragment_5_483	PF04860.12	1e-45	152.6
MP_BCQMy225___contig_1_fragment_5_483	PF04860.12	1e-45	152.6
GCA_025728645___contig_1_fragment_4_369	PF04860.12	1e-45	152.6
MP_BCQMy204___contig_1_fragment_5_495	PF06605.11	1.9e-45	151.7
MP_BCQMy225___contig_1_fragment_5_495	PF06605.11	1.9e-45	151.7
GCA_025728645___contig_1_fragment_4_357	PF06605.11	1.9e-45	151.7
GCA_003462485___contig_5_5	PF05389.12	2.0999999999999996e-45	151.4
GCA_001047515___contig_15_fragment_1_14	PF08282.12	3.0999999999999995e-45	151.2
GCA_001047515___contig_15_fragment_3_77	PF00239.21	3.2e-45	150.1
MP_BCQMy204___contig_2_fragment_2_108	PF05866.11	1e-44	148.4
MP_ONT63___contig_2_fragment_2_103	PF05866.11	1e-44	148.4
GCA_001047445___contig_9_fragment_4_284	PF07553.11	1.0999999999999999e-44	146.7
GCA_000747585___contig_1_fragment_7_996	PF07553.11	1.0999999999999999e-44	146.7
GCA_001047515___contig_15_fragment_3_90	PF09681.10	1.8000000000000002e-44	146.8
GCA_001047515___contig_15_fragment_1_4	PF02384.16	2e-44	148.4
GCA_001047515___contig_15_fragment_3_115	PF11114.8	2.5e-44	146.3
GCA_025728615___contig_9_41	PF06605.11	4e-44	147.4
MP_BCQMy225___contig_1_fragment_5_452	PF07553.11	4.899999999999999e-44	144.7
MP_BCQMy204___contig_1_fragment_5_452	PF07553.11	4.899999999999999e-44	144.7
MP_BCQMy204___contig_1_fragment_1_63	PF16173.5	5.4e-44	146.0
MP_BCQMy225___contig_1_fragment_1_63	PF16173.5	5.4e-44	146.0
GCA_025728645___contig_10_5	PF02486.19	1.6999999999999998e-43	145.0
GCA_001047525___contig_5_fragment_1_26	PF06605.11	2.9999999999999996e-43	144.5
MP_BCQMy225___contig_1_fragment_4_349	PF06153.11	2.9999999999999996e-43	142.8
MP_BCQMy204___contig_1_fragment_4_349	PF06153.11	2.9999999999999996e-43	142.8
MP_BCQMy225___contig_1_fragment_11_1132	PF06605.11	2.9999999999999996e-43	144.5
GCA_001047435___contig_4_fragment_1_26	PF06605.11	2.9999999999999996e-43	144.5
GCA_000747585___contig_1_fragment_5_612	PF06153.11	2.9999999999999996e-43	142.8
GCA_000747585___contig_1_fragment_8_1092	PF06605.11	2.9999999999999996e-43	144.5
MP_BCQMy204___contig_1_fragment_11_1130	PF06605.11	2.9999999999999996e-43	144.5
GCA_001047525___contig_5_fragment_1_41	PF03354.15	5.9e-43	143.3
GCA_001047435___contig_4_fragment_1_41	PF03354.15	5.9e-43	143.3
GCA_025728615___contig_9_15	PF05565.11	9.100000000000001e-43	142.4
MP_BCQMy204___contig_1_fragment_11_1155	PF05565.11	1.6e-42	141.6
MP_BCQMy225___contig_1_fragment_11_1157	PF05565.11	1.6e-42	141.6
MP_BCQMy225___contig_1_fragment_14_1433	PF01183.20	7.099999999999998e-42	139.9
MP_BCQMy204___contig_1_fragment_14_1431	PF01183.20	2.5e-41	138.1
GCA_025728645___contig_10_18	PF00239.21	2.7e-40	134.2
MP_BCQMy204___contig_1_fragment_3_301	PF13479.6	2.9e-40	134.4
MP_BCQMy225___contig_1_fragment_3_301	PF13479.6	2.9e-40	134.4
MP_BCQMy225___contig_1_fragment_3_314	PF05065.13	2.9999999999999994e-40	134.6
MP_BCQMy204___contig_1_fragment_3_314	PF05065.13	2.9999999999999994e-40	134.6
GCA_025728645___contig_10_10	PF13614.6	7.8e-40	132.9
MP_BCQMy225___contig_1_fragment_5_469	PF03837.14	3.2e-39	130.8
MP_BCQMy204___contig_1_fragment_5_469	PF03837.14	3.2e-39	130.8
GCA_025728645___contig_1_fragment_4_382	PF03837.14	3.2e-39	130.8
GCA_025728595___contig_14_10	PF03837.14	3.2e-39	130.8
MP_BCQMy204___contig_1_fragment_12_1215	PF01042.21	5.7000000000000003e-39	129.2
MP_BCQMy225___contig_1_fragment_12_1217	PF01042.21	5.7000000000000003e-39	129.2
GCA_001047515___contig_15_fragment_2_34	PF01042.21	9.8e-39	128.4
GCA_000747585___contig_1_fragment_11_1471	PF01042.21	9.8e-39	128.4
GCA_001047515___contig_15_fragment_3_87	PF03837.14	1e-38	129.1
MP_BCQMy225___contig_1_fragment_12_1206	PF12363.8	1.1999999999999998e-38	128.3
MP_BCQMy204___contig_1_fragment_12_1204	PF12363.8	1.1999999999999998e-38	128.3
GCA_001047515___contig_15_fragment_2_46	PF12363.8	1.1999999999999998e-38	128.3
GCA_000747585___contig_1_fragment_11_1459	PF12363.8	1.1999999999999998e-38	128.3
GCA_000747585___contig_1_fragment_8_1107	PF03354.15	2.6e-38	128.0
MP_BCQMy204___contig_1_fragment_12_1199	PF10651.9	9.8e-38	125.5
MP_BCQMy225___contig_1_fragment_12_1201	PF10651.9	9.8e-38	125.5
GCA_001047445___contig_9_fragment_5_444	PF06265.11	1.4999999999999998e-37	123.8
GCA_000747585___contig_1_fragment_8_1123	PF16784.5	1.4999999999999998e-37	125.4
GCA_001047435___contig_4_fragment_1_56	PF16784.5	1.4999999999999998e-37	125.4
GCA_000747585___contig_1_fragment_9_1226	PF06265.11	1.4999999999999998e-37	123.8
GCA_001047525___contig_5_fragment_1_56	PF16784.5	1.4999999999999998e-37	125.4
GCA_001047525___contig_5_fragment_2_157	PF06265.11	1.4999999999999998e-37	123.8
MP_BCQMy204___contig_1_fragment_8_932	PF06265.11	1.4999999999999998e-37	123.8
MP_BCQMy225___contig_1_fragment_15_1528	PF07972.11	1.4999999999999998e-37	124.7
GCA_001047435___contig_4_fragment_2_158	PF06265.11	1.4999999999999998e-37	123.8
MP_BCQMy204___contig_1_fragment_15_1531	PF07972.11	1.4999999999999998e-37	124.7
MP_BCQMy225___contig_1_fragment_8_932	PF06265.11	1.4999999999999998e-37	123.8
GCA_001047515___contig_15_fragment_2_52	PF10651.9	2e-37	124.4
GCA_001047515___contig_15_fragment_3_89	PF16784.5	2.6000000000000002e-37	124.6
GCA_000747585___contig_1_fragment_11_1453	PF10651.9	9.7e-37	122.2
MP_BCQMy204___contig_1_fragment_11_1172	PF03374.14	1.1e-36	121.8
MP_BCQMy225___contig_1_fragment_11_1174	PF03374.14	1.1e-36	121.8
GCA_025728645___contig_1_fragment_4_368	PF04586.17	1.3999999999999999e-36	122.4
MP_BCQMy204___contig_1_fragment_5_484	PF04586.17	1.3999999999999999e-36	122.4
MP_BCQMy225___contig_1_fragment_5_484	PF04586.17	1.3999999999999999e-36	122.4
GCA_025728675___contig_13_3	PF03374.14	1.3999999999999999e-36	121.4
MP_BCQMy225___contig_1_fragment_11_1152	PF00436.25	2e-36	120.5
MP_BCQMy204___contig_1_fragment_11_1150	PF00436.25	2e-36	120.5
GCA_025728615___contig_9_20	PF00436.25	2e-36	120.5
GCA_001047515___contig_15_fragment_3_82	PF03374.14	2.7999999999999998e-36	120.5
MP_BCQMy225___contig_1_fragment_14_1456	PF03592.16	3.7e-36	121.0
MP_BCQMy225___contig_1_fragment_5_458	PF03374.14	4.2e-36	119.9
MP_BCQMy204___contig_1_fragment_5_458	PF03374.14	4.2e-36	119.9
MP_BCQMy204___contig_1_fragment_11_1153	PF16784.5	4.4e-36	120.6
MP_BCQMy225___contig_1_fragment_11_1155	PF16784.5	4.4e-36	120.6
