scaffold	total genes	all KEGG	KEGG v-score	all Pfam	Pfam v-score	all VOG	VOG v-score	KEGG int-rep	KEGG zero	Pfam int-rep	Pfam zero	VOG redoxin	VOG rec-tran	VOG int	VOG RnR	VOG DNA	KEGG restriction check	KEGG toxin check	VOG special	annotation check	p_v check	p_k check	k_v check	k check	p check	v check	h check
MP_BCQMy224___contig_1_fragment_12	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91000000000001	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
MP_BCQMy224___contig_1_fragment_14	47.0	9.0	20.48	17.0	44.66	33.0	136.57999999999998	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	9.0	8.0	8.0	0.0	1.0	0.0	1.0	16.0	13.0
MP_BCQMy302___contig_1_fragment_3	43.0	6.0	18.84	15.0	39.51	27.0	144.24000000000004	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
MP_BCQMy302___contig_1_fragment_5	59.0	11.0	25.58	26.0	58.9	32.0	143.5	5.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	10.0	9.0	16.0	1.0	1.0	0.0	0.0	6.0	26.0
MP_BCQMy302___contig_1_fragment_7	55.0	10.0	20.47	23.0	38.18	34.0	156.68	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	13.0	7.0	15.0	0.0	2.0	1.0	1.0	10.0	19.0
MP_BCQMy302___contig_1_fragment_12	61.0	9.0	24.7	22.0	58.22	29.0	123.68000000000002	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	10.0	7.0	14.0	1.0	1.0	0.0	0.0	7.0	31.0
MP_BCQMy302___contig_1_fragment_13	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91000000000001	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
GCA_001047405___contig_4_fragment_1	28.0	5.0	2.9299999999999997	11.0	12.08	14.0	47.09	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	1.0	0.0	5.0	11.0
MP_ONT63___contig_1_fragment_1	57.0	8.0	21.86	20.0	50.12	31.0	110.81	3.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	9.0	5.0	14.0	0.0	3.0	0.0	1.0	9.0	25.0
MP_ONT63___contig_1_fragment_4	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
MP_ONT63___contig_1_fragment_12	60.0	12.0	26.27	26.0	62.87000000000001	35.0	135.91000000000003	5.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	9.0	16.0	1.0	2.0	0.0	0.0	8.0	24.0
MP_ONT63___contig_1_fragment_14	43.0	6.0	18.84	15.0	39.510000000000005	27.0	144.23999999999998	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
GCA_001047455___contig_4_fragment_1	70.0	11.0	27.330000000000002	27.0	61.07000000000001	35.0	148.28	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	17.0	1.0	1.0	0.0	0.0	8.0	34.0
GCA_025728595___contig_34_fragment_3	15.0	4.0	1.78	7.0	5.29	8.0	10.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	4.0	1.0	1.0	0.0	0.0	1.0	6.0
GCA_025728595___contig_21	8.0	3.0	6.58	3.0	5.82	3.0	14.05	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
GCA_025728695___contig_122	9.0	1.0	0.62	5.0	9.26	9.0	54.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0
GCA_025728695___contig_102	16.0	4.0	11.879999999999999	5.0	11.71	10.0	53.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	3.0	0.0	2.0	0.0	0.0	3.0	6.0
GCA_025728595___contig_17	5.0	0.0	0.0	2.0	7.78	3.0	5.550000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0
GCA_025728695___contig_87	27.0	5.0	11.84	9.0	28.53	19.0	112.16999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	7.0	4.0	5.0	0.0	1.0	0.0	0.0	9.0	8.0
GCA_025728645___contig_12	10.0	3.0	7.89	4.0	7.37	5.0	19.54	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	5.0
GCA_025728635___contig_26_fragment_1	19.0	4.0	2.9299999999999997	8.0	11.750000000000002	10.0	41.910000000000004	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	2.0	0.0	0.0	0.0	4.0	7.0
MP_ONT141___contig_1_fragment_1	53.0	9.0	24.27	19.0	54.769999999999996	30.0	127.30000000000001	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	9.0	6.0	12.0	0.0	3.0	0.0	1.0	9.0	22.0
MP_ONT141___contig_1_fragment_4	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
MP_ONT141___contig_1_fragment_12	59.0	11.0	24.02	25.0	60.16000000000001	34.0	129.78000000000003	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	8.0	16.0	1.0	2.0	0.0	0.0	8.0	24.0
MP_ONT141___contig_1_fragment_14	43.0	6.0	18.84	15.0	39.510000000000005	27.0	144.23999999999998	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
MP_QEQMy133751___contig_1_fragment_7	27.0	5.0	2.9299999999999997	11.0	12.08	14.0	47.089999999999996	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	1.0	0.0	5.0	10.0
MP_QEQMy133751___contig_1_fragment_10	71.0	11.0	27.33	27.0	61.06999999999999	35.0	156.35000000000002	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	17.0	1.0	1.0	0.0	0.0	8.0	35.0
MP_AB35___contig_1_fragment_3	43.0	6.0	18.84	15.0	39.51	27.0	144.24000000000004	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
MP_AB35___contig_1_fragment_5	60.0	11.0	25.58	27.0	59.9	33.0	144.5	5.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	11.0	9.0	17.0	1.0	1.0	0.0	0.0	6.0	26.0
MP_AB35___contig_1_fragment_7	55.0	10.0	20.47	23.0	38.18	34.0	156.68	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	13.0	7.0	15.0	0.0	2.0	1.0	1.0	10.0	19.0
MP_AB35___contig_1_fragment_12	62.0	8.0	23.47	21.0	56.98	30.0	135.27	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	10.0	7.0	14.0	0.0	1.0	0.0	0.0	8.0	32.0
MP_AB35___contig_1_fragment_13	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91000000000001	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
GCA_025728595___contig_24	5.0	0.0	0.0	3.0	3.0	3.0	6.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0
GCA_025728645___contig_17	6.0	0.0	0.0	1.0	0.32	3.0	15.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	3.0
GCA_025728675___contig_10	15.0	1.0	4.34	5.0	8.719999999999999	7.0	35.839999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	8.0
MP_BC9___contig_1_fragment_3	43.0	6.0	18.84	15.0	39.51	27.0	144.24000000000004	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
MP_BC9___contig_1_fragment_5	60.0	11.0	25.58	27.0	59.9	33.0	144.5	5.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	11.0	9.0	17.0	1.0	1.0	0.0	0.0	6.0	26.0
MP_BC9___contig_1_fragment_7	55.0	10.0	20.47	23.0	38.18	34.0	156.68	3.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	13.0	7.0	15.0	0.0	2.0	1.0	1.0	10.0	19.0
MP_BC9___contig_1_fragment_12	60.0	8.0	23.47	21.0	56.98	29.0	123.68000000000002	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	10.0	7.0	14.0	0.0	1.0	0.0	0.0	7.0	31.0
MP_BC9___contig_1_fragment_13	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91000000000001	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
GCA_001047395___contig_6_fragment_1	28.0	5.0	2.9299999999999997	11.0	12.08	14.0	47.09	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	1.0	0.0	5.0	11.0
GCA_001047555___contig_7_fragment_1	70.0	11.0	27.330000000000002	27.0	61.07000000000001	35.0	148.28	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	17.0	1.0	1.0	0.0	0.0	8.0	34.0
GCA_025728615___contig_10_fragment_1	8.0	3.0	11.96	4.0	17.549999999999997	4.0	21.15	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0
GCA_025728615___contig_51_fragment_1	47.0	9.0	20.48	17.0	44.65999999999999	33.0	136.58	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	9.0	8.0	8.0	0.0	1.0	0.0	1.0	16.0	13.0
GCA_025728615___contig_12_fragment_3	19.0	4.0	2.9299999999999997	8.0	11.75	10.0	41.91	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	2.0	0.0	0.0	0.0	4.0	7.0
GCA_025728595___contig_16	15.0	2.0	8.23	5.0	13.25	7.0	17.6	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	8.0
GCA_025728595___contig_15	10.0	2.0	3.3600000000000003	6.0	17.18	9.0	53.089999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	5.0	0.0	1.0	0.0	0.0	2.0	1.0
GCA_025728695___contig_139	6.0	0.0	0.0	1.0	1.48	1.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0
GCA_025728615___contig_11	31.0	5.0	12.5	12.0	28.75	23.0	125.35000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	3.0	9.0	0.0	2.0	0.0	0.0	9.0	8.0
GCA_029024925___contig_1_fragment_12	17.0	3.0	7.7299999999999995	9.0	19.810000000000002	14.0	61.43999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	2.0	6.0	1.0	0.0	0.0	0.0	6.0	2.0
GCA_029024925___contig_1_fragment_22	58.0	12.0	11.069999999999999	22.0	22.900000000000002	30.0	117.31999999999998	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	8.0	7.0	9.0	3.0	1.0	1.0	3.0	13.0	21.0
GCA_029024925___contig_1_fragment_23	61.0	4.0	3.6799999999999997	18.0	32.43	55.0	166.14999999999995	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	3.0	14.0	0.0	1.0	0.0	1.0	37.0	5.0
GCA_029024925___contig_1_fragment_32	58.0	12.0	20.090000000000003	23.0	49.83	37.0	151.04	3.0	1.0	2.0	2.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	9.0	9.0	11.0	2.0	1.0	0.0	1.0	16.0	18.0
MP_ONT81___contig_1_fragment_3	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
MP_ONT81___contig_1_fragment_4	54.0	10.0	25.36	26.0	49.71999999999999	35.0	119.14999999999999	4.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0	10.0	14.0	0.0	0.0	0.0	2.0	11.0	17.0
MP_ONT81___contig_1_fragment_12	63.0	12.0	26.11	27.0	60.00000000000001	34.0	144.45	5.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	9.0	17.0	1.0	2.0	0.0	0.0	6.0	28.0
MP_ONT81___contig_1_fragment_14	43.0	6.0	18.84	15.0	39.510000000000005	27.0	144.23999999999998	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
GCA_025728675___contig_3_fragment_1	29.0	6.0	17.73	5.0	13.23	10.0	37.42	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	1.0	3.0	18.0
GCA_001047525___contig_7_fragment_1	27.0	5.0	2.9299999999999997	11.0	12.08	14.0	47.09	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	1.0	0.0	5.0	10.0
GCA_001047395___contig_3_fragment_6	70.0	11.0	27.330000000000002	27.0	62.02000000000001	35.0	156.35000000000002	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	17.0	1.0	1.0	0.0	0.0	8.0	34.0
GCA_025728635___contig_21	31.0	5.0	12.5	12.0	28.75	23.0	125.35000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	3.0	9.0	0.0	2.0	0.0	0.0	9.0	8.0
MP_BCQMy223___contig_3	17.0	5.0	3.9000000000000004	6.0	4.1	5.0	16.2	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	3.0	1.0	8.0
GCA_001047395___contig_1	18.0	5.0	3.9000000000000004	6.0	4.1	5.0	16.2	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	3.0	1.0	9.0
MP_BCQMy225___contig_3	17.0	5.0	3.9000000000000004	6.0	4.1	5.0	16.2	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	3.0	1.0	8.0
GCA_025728695___contig_140	4.0	0.0	0.0	2.0	2.0	3.0	13.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0
GCA_025728645___contig_11_fragment_1	17.0	4.0	2.9299999999999997	8.0	8.6	10.0	41.910000000000004	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	2.0	0.0	0.0	0.0	4.0	5.0
GCA_025728595___contig_1_fragment_2	16.0	4.0	2.9299999999999997	7.0	7.6	9.0	40.47	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	2.0	0.0	0.0	0.0	4.0	5.0
MP_BCQMy223___contig_1_fragment_3	43.0	6.0	18.84	15.0	39.51	27.0	144.24000000000004	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
MP_BCQMy223___contig_1_fragment_5	60.0	11.0	25.58	27.0	59.9	33.0	144.5	5.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	11.0	9.0	17.0	1.0	1.0	0.0	0.0	6.0	26.0
MP_BCQMy223___contig_1_fragment_11	62.0	8.0	23.47	21.0	56.98	30.0	135.27	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	10.0	7.0	14.0	0.0	1.0	0.0	0.0	8.0	32.0
MP_BCQMy223___contig_1_fragment_12	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91000000000001	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
MP_BCQMy223___contig_1_fragment_14	47.0	9.0	20.48	17.0	44.66	33.0	136.57999999999998	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	9.0	8.0	8.0	0.0	1.0	0.0	1.0	16.0	13.0
MP_ONT143___contig_1_fragment_1	53.0	9.0	24.27	19.0	54.769999999999996	30.0	127.30000000000001	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	9.0	6.0	12.0	0.0	3.0	0.0	1.0	9.0	22.0
MP_ONT143___contig_1_fragment_4	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
MP_ONT143___contig_1_fragment_12	59.0	11.0	24.02	25.0	60.16000000000001	34.0	129.78000000000003	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	8.0	16.0	1.0	2.0	0.0	0.0	8.0	24.0
MP_ONT143___contig_1_fragment_14	43.0	6.0	18.84	15.0	39.510000000000005	27.0	144.23999999999998	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
GCA_001047445___contig_7_fragment_5	27.0	4.0	2.9299999999999997	11.0	12.08	14.0	47.089999999999996	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	5.0	11.0
GCA_001047445___contig_7_fragment_6	59.0	13.0	42.17	28.0	59.440000000000005	36.0	162.61999999999998	6.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	8.0	7.0	16.0	3.0	2.0	1.0	2.0	11.0	17.0
GCA_001047465___contig_10_fragment_1	70.0	11.0	27.330000000000002	27.0	62.02000000000001	35.0	148.28	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	17.0	1.0	1.0	0.0	0.0	8.0	34.0
GCA_004001225___contig_1_fragment_6	71.0	11.0	27.330000000000002	26.0	60.54	34.0	156.12000000000003	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	16.0	1.0	1.0	0.0	0.0	8.0	36.0
GCA_004001225___contig_1_fragment_9	27.0	5.0	2.9299999999999997	11.0	12.08	14.0	47.09	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	1.0	0.0	5.0	10.0
GCA_001047445___contig_8_fragment_3	34.0	6.0	19.83	15.0	41.46	20.0	104.16000000000001	3.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	7.0	5.0	10.0	0.0	1.0	0.0	0.0	4.0	14.0
GCA_025728695___contig_154	4.0	0.0	0.0	1.0	1.48	1.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
GCA_025728695___contig_133	4.0	1.0	2.76	1.0	3.05	2.0	10.76	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0
GCA_001047405___contig_1	70.0	10.0	27.319999999999997	26.0	61.89	34.0	155.58	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	8.0	17.0	1.0	1.0	0.0	0.0	8.0	35.0
GCA_000270185___contig_1_fragment_12	57.0	9.0	31.48	26.0	50.6	34.0	136.96	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	5.0	18.0	2.0	1.0	1.0	1.0	10.0	19.0
GCA_000270185___contig_1_fragment_13	26.0	4.0	2.9299999999999997	11.0	12.08	14.0	47.09	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	5.0	10.0
GCA_001047405___contig_3_fragment_7	70.0	11.0	27.330000000000002	27.0	62.02000000000001	35.0	156.35000000000002	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	9.0	9.0	17.0	1.0	1.0	0.0	0.0	8.0	34.0
GCA_025728615___contig_3_fragment_1	49.0	10.0	25.36	24.0	49.519999999999996	33.0	116.46000000000001	4.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	8.0	10.0	13.0	0.0	0.0	0.0	1.0	10.0	15.0
MP_ONT231___contig_1_fragment_1	58.0	8.0	21.86	19.0	45.97	31.0	109.44	3.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	9.0	5.0	13.0	0.0	3.0	0.0	1.0	10.0	26.0
MP_ONT231___contig_1_fragment_7	24.0	4.0	2.9299999999999997	11.0	12.08	13.0	46.91000000000001	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0
MP_ONT231___contig_1_fragment_9	41.0	8.0	24.49	17.0	49.800000000000004	25.0	120.69000000000001	5.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	8.0	7.0	10.0	0.0	1.0	0.0	0.0	7.0	16.0
MP_ONT231___contig_1_fragment_11	43.0	6.0	18.84	15.0	39.510000000000005	27.0	144.23999999999998	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	10.0	5.0	10.0	0.0	1.0	0.0	0.0	11.0	16.0
