scaffold	total genes	all KEGG	KEGG v-score	all Pfam	Pfam v-score	all VOG	VOG v-score	KEGG int-rep	KEGG zero	Pfam int-rep	Pfam zero	VOG redoxin	VOG rec-tran	VOG int	VOG RnR	VOG DNA	KEGG restriction check	KEGG toxin check	VOG special	annotation check	p_v check	p_k check	k_v check	k check	p check	v check	h check
MP_BCQMy205___contig_1_fragment_3	1.6334684555795866	0.13953488372093023	0.0730232558139535	0.3488372093023256	0.06125581395348837	0.627906976744186	0.12423772609819124	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.23255813953488372	0.11627906976744186	0.23255813953488372	0.0	0.023255813953488372	0.0	0.0	0.2558139534883721	0.37209302325581395
MP_BCQMy205___contig_1_fragment_5	1.7781512503836436	0.18333333333333332	0.038757575757575755	0.45	0.036975308641975305	0.55	0.07297979797979798	0.08333333333333333	0.016666666666666666	0.06666666666666667	0.0	0.0	0.0	0.016666666666666666	0.0	0.016666666666666666	0.016666666666666666	0.0	0.18333333333333332	0.15	0.2833333333333333	0.016666666666666666	0.016666666666666666	0.0	0.0	0.1	0.43333333333333335
MP_BCQMy205___contig_1_fragment_11	1.792391689498254	0.12903225806451613	0.04731854838709677	0.3387096774193548	0.04376344086021505	0.4838709677419355	0.0727258064516129	0.06451612903225806	0.0	0.03225806451612903	0.0	0.0	0.0	0.016129032258064516	0.0	0.03225806451612903	0.016129032258064516	0.0	0.16129032258064516	0.11290322580645161	0.22580645161290322	0.0	0.016129032258064516	0.0	0.0	0.12903225806451613	0.5161290322580645
MP_BCQMy205___contig_1_fragment_12	1.380211241711606	0.16666666666666666	0.03052083333333333	0.4583333333333333	0.045757575757575754	0.5416666666666666	0.15035256410256415	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.375
MP_BCQMy205___contig_1_fragment_14	1.7160033436347992	0.1346153846153846	0.05348901098901098	0.3269230769230769	0.05296380090497737	0.5961538461538461	0.1052047146401985	0.019230769230769232	0.0	0.019230769230769232	0.0	0.0	0.0	0.019230769230769232	0.0	0.038461538461538464	0.0	0.0	0.19230769230769232	0.11538461538461539	0.19230769230769232	0.0	0.019230769230769232	0.0	0.019230769230769232	0.2692307692307692	0.38461538461538464
GCA_025728635___contig_1_fragment_4	1.6334684555795866	0.16279069767441862	0.03149501661129568	0.4883720930232558	0.04631229235880399	0.6511627906976745	0.09409468438538206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.2558139534883721	0.09302325581395349	0.37209302325581395	0.023255813953488372	0.046511627906976744	0.0	0.0	0.13953488372093023	0.32558139534883723
GCA_001047455___contig_5_fragment_1	1.4471580313422192	0.17857142857142858	0.02092857142857143	0.35714285714285715	0.03785714285714286	0.5	0.12012755102040817	0.03571428571428571	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17857142857142858	0.07142857142857142	0.21428571428571427	0.07142857142857142	0.0	0.03571428571428571	0.0	0.21428571428571427	0.39285714285714285
GCA_009731445___contig_1_fragment_6	1.8512583487190752	0.15492957746478872	0.034993597951344435	0.36619718309859156	0.032280606717226434	0.4788732394366197	0.06467274233637119	0.056338028169014086	0.0	0.028169014084507043	0.0	0.0	0.0	0.014084507042253521	0.0	0.028169014084507043	0.014084507042253521	0.0	0.1267605633802817	0.1267605633802817	0.22535211267605634	0.014084507042253521	0.014084507042253521	0.0	0.0	0.11267605633802817	0.5070422535211268
GCA_009731445___contig_1_fragment_9	1.4313637641589874	0.18518518518518517	0.0217037037037037	0.4074074074074074	0.040673400673400674	0.5185185185185185	0.12457671957671959	0.037037037037037035	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18518518518518517	0.07407407407407407	0.25925925925925924	0.07407407407407407	0.0	0.037037037037037035	0.0	0.18518518518518517	0.37037037037037035
GCA_025728645___contig_8	1.462397997898956	0.1724137931034483	0.08620689655172414	0.41379310344827586	0.08261494252873564	0.7931034482758621	0.18793103448275864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.3793103448275862	0.10344827586206896	0.3103448275862069	0.0	0.06896551724137931	0.0	0.0	0.3103448275862069	0.20689655172413793
MP_BCQMy204___contig_3	1.2304489213782739	0.29411764705882354	0.04588235294117647	0.35294117647058826	0.040196078431372545	0.29411764705882354	0.19058823529411764	0.058823529411764705	0.0	0.058823529411764705	0.0	0.0	0.11764705882352941	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.058823529411764705	0.058823529411764705	0.17647058823529413	0.058823529411764705	0.47058823529411764
MP_BC9___contig_3	1.2304489213782739	0.29411764705882354	0.04588235294117647	0.35294117647058826	0.040196078431372545	0.29411764705882354	0.19058823529411764	0.058823529411764705	0.0	0.058823529411764705	0.0	0.0	0.11764705882352941	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.058823529411764705	0.058823529411764705	0.17647058823529413	0.058823529411764705	0.47058823529411764
GCA_025728635___contig_25	1.041392685158225	0.2727272727272727	0.23909090909090908	0.36363636363636365	0.1675	0.45454545454545453	0.35527272727272724	0.2727272727272727	0.0	0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	0.09090909090909091	0.0	0.0	0.0	0.0	0.09090909090909091	0.5454545454545454
GCA_025728595___contig_27	0.8450980400142568	0.0	0.0	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.37761904761904763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.5714285714285714
GCA_025728595___contig_22	0.6020599913279624	0.0	0.0	0.25	0.0875	0.25	1.0725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.75
MP_LCAL0064___contig_3	1.255272505103306	0.2777777777777778	0.043333333333333335	0.3333333333333333	0.037962962962962955	0.2777777777777778	0.18	0.05555555555555555	0.0	0.05555555555555555	0.0	0.0	0.1111111111111111	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.05555555555555555	0.05555555555555555	0.16666666666666666	0.05555555555555555	0.5
MP_LCAL0064___contig_1_fragment_3	1.6334684555795866	0.13953488372093023	0.0730232558139535	0.3488372093023256	0.06125581395348837	0.627906976744186	0.12423772609819124	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.23255813953488372	0.11627906976744186	0.23255813953488372	0.0	0.023255813953488372	0.0	0.0	0.2558139534883721	0.37209302325581395
MP_LCAL0064___contig_1_fragment_5	1.7781512503836436	0.18333333333333332	0.038757575757575755	0.45	0.036975308641975305	0.55	0.07297979797979798	0.08333333333333333	0.016666666666666666	0.06666666666666667	0.0	0.0	0.0	0.016666666666666666	0.0	0.016666666666666666	0.016666666666666666	0.0	0.18333333333333332	0.15	0.2833333333333333	0.016666666666666666	0.016666666666666666	0.0	0.0	0.1	0.43333333333333335
MP_LCAL0064___contig_1_fragment_7	1.7160033436347992	0.19230769230769232	0.03936538461538461	0.4423076923076923	0.03192307692307692	0.6538461538461539	0.08778280542986426	0.057692307692307696	0.0	0.038461538461538464	0.0	0.0	0.019230769230769232	0.0	0.0	0.019230769230769232	0.0	0.0	0.2692307692307692	0.1346153846153846	0.28846153846153844	0.0	0.038461538461538464	0.019230769230769232	0.019230769230769232	0.19230769230769232	0.3076923076923077
MP_LCAL0064___contig_1_fragment_12	1.7323937598229686	0.12962962962962962	0.05613756613756613	0.37037037037037035	0.050249999999999996	0.5185185185185185	0.08509259259259261	0.05555555555555555	0.0	0.018518518518518517	0.0	0.0	0.0	0.018518518518518517	0.0	0.037037037037037035	0.018518518518518517	0.0	0.18518518518518517	0.1111111111111111	0.25925925925925924	0.0	0.018518518518518517	0.0	0.0	0.12962962962962962	0.48148148148148145
MP_LCAL0064___contig_1_fragment_13	1.380211241711606	0.16666666666666666	0.03052083333333333	0.4583333333333333	0.045757575757575754	0.5416666666666666	0.15035256410256415	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.375
GCA_004001205___contig_1_fragment_11	1.7634279935629373	0.1896551724137931	0.057993730407523515	0.5	0.03258620689655172	0.6551724137931034	0.07240925589836661	0.06896551724137931	0.0	0.05172413793103448	0.0	0.0	0.034482758620689655	0.0	0.0	0.05172413793103448	0.0	0.0	0.15517241379310345	0.1206896551724138	0.3275862068965517	0.034482758620689655	0.017241379310344827	0.017241379310344827	0.017241379310344827	0.1896551724137931	0.27586206896551724
GCA_004001205___contig_1_fragment_12	1.414973347970818	0.15384615384615385	0.02817307692307692	0.4230769230769231	0.04223776223776224	0.5384615384615384	0.12936813186813187	0.038461538461538464	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19230769230769232	0.07692307692307693	0.2692307692307692	0.07692307692307693	0.0	0.0	0.0	0.19230769230769232	0.38461538461538464
GCA_025728675___contig_42_fragment_2	1.4913616938342726	0.16129032258064516	0.07638709677419354	0.41935483870967744	0.07409429280397023	0.7419354838709677	0.16709677419354838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0967741935483871	0.03225806451612903	0.0	0.3225806451612903	0.12903225806451613	0.2903225806451613	0.0	0.03225806451612903	0.0	0.0	0.2903225806451613	0.25806451612903225
GCA_025728615___contig_13	1.4313637641589874	0.18518518518518517	0.0877037037037037	0.3333333333333333	0.10444444444444445	0.7037037037037037	0.21865497076023388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.037037037037037035	0.0	0.25925925925925924	0.14814814814814814	0.18518518518518517	0.0	0.037037037037037035	0.0	0.0	0.3333333333333333	0.2962962962962963
MP_BCQMy205___contig_3	1.2304489213782739	0.29411764705882354	0.04588235294117647	0.35294117647058826	0.040196078431372545	0.29411764705882354	0.19058823529411764	0.058823529411764705	0.0	0.058823529411764705	0.0	0.0	0.11764705882352941	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.058823529411764705	0.058823529411764705	0.17647058823529413	0.058823529411764705	0.47058823529411764
GCA_001047455___contig_8	1.2787536009528289	0.2631578947368421	0.04105263157894737	0.3157894736842105	0.03596491228070174	0.2631578947368421	0.17052631578947366	0.05263157894736842	0.0	0.05263157894736842	0.0	0.0	0.10526315789473684	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.15789473684210525	0.0	0.0	0.05263157894736842	0.05263157894736842	0.15789473684210525	0.05263157894736842	0.5263157894736842
GCA_025728635___contig_34	0.8450980400142568	0.0	0.0	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.37761904761904763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.5714285714285714
GCA_025728635___contig_22	1.4313637641589874	0.18518518518518517	0.0877037037037037	0.3333333333333333	0.10444444444444445	0.7037037037037037	0.21865497076023388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.037037037037037035	0.0	0.25925925925925924	0.14814814814814814	0.18518518518518517	0.0	0.037037037037037035	0.0	0.0	0.3333333333333333	0.2962962962962963
GCA_025728675___contig_17	0.7781512503836436	0.0	0.0	0.5	0.5144444444444444	0.5	0.2888888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5
GCA_025728595___contig_10	1.4471580313422192	0.17857142857142858	0.08457142857142856	0.32142857142857145	0.10071428571428573	0.6785714285714286	0.2108458646616541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10714285714285714	0.03571428571428571	0.0	0.25	0.14285714285714285	0.17857142857142858	0.0	0.03571428571428571	0.0	0.0	0.32142857142857145	0.32142857142857145
MP_BCQMy224___contig_1_fragment_3	1.6334684555795866	0.13953488372093023	0.0730232558139535	0.3488372093023256	0.06125581395348837	0.627906976744186	0.12423772609819124	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.23255813953488372	0.11627906976744186	0.23255813953488372	0.0	0.023255813953488372	0.0	0.0	0.2558139534883721	0.37209302325581395
MP_BCQMy224___contig_1_fragment_5	1.7781512503836436	0.18333333333333332	0.038757575757575755	0.45	0.036975308641975305	0.55	0.07297979797979798	0.08333333333333333	0.016666666666666666	0.06666666666666667	0.0	0.0	0.0	0.016666666666666666	0.0	0.016666666666666666	0.016666666666666666	0.0	0.18333333333333332	0.15	0.2833333333333333	0.016666666666666666	0.016666666666666666	0.0	0.0	0.1	0.43333333333333335
MP_BCQMy224___contig_1_fragment_11	1.792391689498254	0.12903225806451613	0.04731854838709677	0.3387096774193548	0.04376344086021505	0.4838709677419355	0.0727258064516129	0.06451612903225806	0.0	0.03225806451612903	0.0	0.0	0.0	0.016129032258064516	0.0	0.03225806451612903	0.016129032258064516	0.0	0.16129032258064516	0.11290322580645161	0.22580645161290322	0.0	0.016129032258064516	0.0	0.0	0.12903225806451613	0.5161290322580645
MP_BCQMy224___contig_1_fragment_12	1.380211241711606	0.16666666666666666	0.03052083333333333	0.4583333333333333	0.045757575757575754	0.5416666666666666	0.15035256410256415	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.375
MP_BCQMy224___contig_1_fragment_14	1.6720978579357175	0.19148936170212766	0.048416075650118205	0.3617021276595745	0.055894868585732164	0.7021276595744681	0.08805931656995486	0.02127659574468085	0.0	0.02127659574468085	0.0	0.0	0.0	0.02127659574468085	0.0	0.0425531914893617	0.0	0.0	0.19148936170212766	0.1702127659574468	0.1702127659574468	0.0	0.02127659574468085	0.0	0.02127659574468085	0.3404255319148936	0.2765957446808511
MP_BCQMy302___contig_1_fragment_3	1.6334684555795866	0.13953488372093023	0.0730232558139535	0.3488372093023256	0.06125581395348837	0.627906976744186	0.12423772609819124	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.23255813953488372	0.11627906976744186	0.23255813953488372	0.0	0.023255813953488372	0.0	0.0	0.2558139534883721	0.37209302325581395
MP_BCQMy302___contig_1_fragment_5	1.7708520116421442	0.1864406779661017	0.03941448382126348	0.4406779661016949	0.038396349413298565	0.5423728813559322	0.0760063559322034	0.0847457627118644	0.01694915254237288	0.06779661016949153	0.0	0.0	0.0	0.01694915254237288	0.0	0.01694915254237288	0.01694915254237288	0.0	0.1694915254237288	0.15254237288135594	0.2711864406779661	0.01694915254237288	0.01694915254237288	0.0	0.0	0.1016949152542373	0.4406779661016949
MP_BCQMy302___contig_1_fragment_7	1.7403626894942439	0.18181818181818182	0.03721818181818181	0.41818181818181815	0.03018181818181818	0.6181818181818182	0.0837860962566845	0.05454545454545454	0.0	0.03636363636363636	0.0	0.0	0.01818181818181818	0.0	0.0	0.01818181818181818	0.0	0.0	0.23636363636363636	0.12727272727272726	0.2727272727272727	0.0	0.03636363636363636	0.01818181818181818	0.01818181818181818	0.18181818181818182	0.34545454545454546
MP_BCQMy302___contig_1_fragment_12	1.7853298350107671	0.14754098360655737	0.04499089253187614	0.36065573770491804	0.04338301043219076	0.47540983606557374	0.06991520633126061	0.06557377049180328	0.0	0.03278688524590164	0.0	0.0	0.0	0.01639344262295082	0.0	0.03278688524590164	0.01639344262295082	0.0	0.16393442622950818	0.11475409836065574	0.22950819672131148	0.01639344262295082	0.01639344262295082	0.0	0.0	0.11475409836065574	0.5081967213114754
MP_BCQMy302___contig_1_fragment_13	1.380211241711606	0.16666666666666666	0.03052083333333333	0.4583333333333333	0.045757575757575754	0.5416666666666666	0.15035256410256415	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.375
GCA_001047405___contig_4_fragment_1	1.4471580313422192	0.17857142857142858	0.02092857142857143	0.39285714285714285	0.03922077922077922	0.5	0.12012755102040817	0.03571428571428571	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17857142857142858	0.07142857142857142	0.25	0.07142857142857142	0.0	0.03571428571428571	0.0	0.17857142857142858	0.39285714285714285
MP_ONT63___contig_1_fragment_1	1.7558748556724915	0.14035087719298245	0.04793859649122807	0.3508771929824561	0.04396491228070175	0.543859649122807	0.06271080928126768	0.05263157894736842	0.0	0.05263157894736842	0.0	0.0	0.0	0.017543859649122806	0.0	0.017543859649122806	0.017543859649122806	0.0	0.15789473684210525	0.08771929824561403	0.24561403508771928	0.0	0.05263157894736842	0.0	0.017543859649122806	0.15789473684210525	0.43859649122807015
MP_ONT63___contig_1_fragment_4	1.380211241711606	0.16666666666666666	0.03052083333333333	0.4583333333333333	0.045757575757575754	0.5416666666666666	0.1503525641025641	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.375
MP_ONT63___contig_1_fragment_12	1.7781512503836436	0.2	0.03648611111111111	0.43333333333333335	0.040301282051282056	0.5833333333333334	0.06471904761904763	0.08333333333333333	0.0	0.05	0.0	0.0	0.0	0.016666666666666666	0.0	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.18333333333333332	0.15	0.26666666666666666	0.016666666666666666	0.03333333333333333	0.0	0.0	0.13333333333333333	0.4
MP_ONT63___contig_1_fragment_14	1.6334684555795866	0.13953488372093023	0.0730232558139535	0.3488372093023256	0.06125581395348838	0.627906976744186	0.1242377260981912	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.23255813953488372	0.11627906976744186	0.23255813953488372	0.0	0.023255813953488372	0.0	0.0	0.2558139534883721	0.37209302325581395
GCA_001047455___contig_4_fragment_1	1.845098040014257	0.15714285714285714	0.0354935064935065	0.38571428571428573	0.03231216931216932	0.5	0.06052244897959184	0.05714285714285714	0.0	0.02857142857142857	0.0	0.0	0.0	0.014285714285714285	0.0	0.02857142857142857	0.014285714285714285	0.0	0.12857142857142856	0.12857142857142856	0.24285714285714285	0.014285714285714285	0.014285714285714285	0.0	0.0	0.11428571428571428	0.4857142857142857
GCA_025728595___contig_34_fragment_3	1.1760912590556813	0.26666666666666666	0.029666666666666668	0.4666666666666667	0.05038095238095238	0.5333333333333333	0.08541666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.2	0.13333333333333333	0.26666666666666666	0.06666666666666667	0.06666666666666667	0.0	0.0	0.06666666666666667	0.4
GCA_025728595___contig_21	0.9030899869919435	0.375	0.27416666666666667	0.375	0.24250000000000002	0.375	0.5854166666666667	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.625
GCA_025728695___contig_122	0.9542425094393249	0.1111111111111111	0.06888888888888889	0.5555555555555556	0.20577777777777775	1.0	0.6679012345679012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.1111111111111111	0.4444444444444444	0.0	0.0	0.0	0.0	0.4444444444444444	0.0
GCA_025728695___contig_102	1.2041199826559248	0.25	0.18562499999999998	0.3125	0.146375	0.625	0.3350625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.25	0.125	0.1875	0.0	0.125	0.0	0.0	0.1875	0.375
GCA_025728595___contig_17	0.6989700043360189	0.0	0.0	0.4	0.778	0.6	0.37000000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.2	0.4
GCA_025728695___contig_87	1.4313637641589874	0.18518518518518517	0.0877037037037037	0.3333333333333333	0.1174074074074074	0.7037037037037037	0.21865497076023388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.037037037037037035	0.0	0.25925925925925924	0.14814814814814814	0.18518518518518517	0.0	0.037037037037037035	0.0	0.0	0.3333333333333333	0.2962962962962963
GCA_025728645___contig_12	1.0	0.3	0.263	0.4	0.18425	0.5	0.3908	0.3	0.0	0.2	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.1	0.0	0.0	0.0	0.0	0.1	0.5
GCA_025728635___contig_26_fragment_1	1.2787536009528289	0.21052631578947367	0.038552631578947366	0.42105263157894735	0.07730263157894739	0.5263157894736842	0.2205789473684211	0.05263157894736842	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15789473684210525	0.10526315789473684	0.21052631578947367	0.10526315789473684	0.0	0.0	0.0	0.21052631578947367	0.3684210526315789
MP_ONT141___contig_1_fragment_1	1.7242758696007892	0.16981132075471697	0.05088050314465409	0.3584905660377358	0.054389275074478646	0.5660377358490566	0.08006289308176102	0.07547169811320754	0.0	0.03773584905660377	0.0	0.0	0.0	0.018867924528301886	0.0	0.018867924528301886	0.018867924528301886	0.0	0.16981132075471697	0.11320754716981132	0.22641509433962265	0.0	0.05660377358490566	0.0	0.018867924528301886	0.16981132075471697	0.41509433962264153
MP_ONT141___contig_1_fragment_4	1.380211241711606	0.16666666666666666	0.03052083333333333	0.4583333333333333	0.045757575757575754	0.5416666666666666	0.1503525641025641	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.375
MP_ONT141___contig_1_fragment_12	1.7708520116421442	0.1864406779661017	0.037010785824345145	0.423728813559322	0.040786440677966114	0.576271186440678	0.06469591226321038	0.06779661016949153	0.0	0.03389830508474576	0.0	0.0	0.0	0.01694915254237288	0.0	0.01694915254237288	0.01694915254237288	0.01694915254237288	0.1864406779661017	0.13559322033898305	0.2711864406779661	0.01694915254237288	0.03389830508474576	0.0	0.0	0.13559322033898305	0.4067796610169492
MP_ONT141___contig_1_fragment_14	1.6334684555795866	0.13953488372093023	0.0730232558139535	0.3488372093023256	0.06125581395348838	0.627906976744186	0.1242377260981912	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.23255813953488372	0.11627906976744186	0.23255813953488372	0.0	0.023255813953488372	0.0	0.0	0.2558139534883721	0.37209302325581395
MP_QEQMy133751___contig_1_fragment_7	1.4313637641589874	0.18518518518518517	0.0217037037037037	0.4074074074074074	0.040673400673400674	0.5185185185185185	0.12457671957671958	0.037037037037037035	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18518518518518517	0.07407407407407407	0.25925925925925924	0.07407407407407407	0.0	0.037037037037037035	0.0	0.18518518518518517	0.37037037037037035
MP_QEQMy133751___contig_1_fragment_10	1.8512583487190752	0.15492957746478872	0.03499359795134443	0.38028169014084506	0.031857068335941575	0.49295774647887325	0.06291750503018109	0.056338028169014086	0.0	0.028169014084507043	0.0	0.0	0.0	0.014084507042253521	0.0	0.028169014084507043	0.014084507042253521	0.0	0.1267605633802817	0.1267605633802817	0.23943661971830985	0.014084507042253521	0.014084507042253521	0.0	0.0	0.11267605633802817	0.49295774647887325
MP_AB35___contig_1_fragment_3	1.6334684555795866	0.13953488372093023	0.0730232558139535	0.3488372093023256	0.06125581395348837	0.627906976744186	0.12423772609819124	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.06976744186046512	0.023255813953488372	0.0	0.23255813953488372	0.11627906976744186	0.23255813953488372	0.0	0.023255813953488372	0.0	0.0	0.2558139534883721	0.37209302325581395
MP_AB35___contig_1_fragment_5	1.7781512503836436	0.18333333333333332	0.038757575757575755	0.45	0.036975308641975305	0.55	0.07297979797979798	0.08333333333333333	0.016666666666666666	0.06666666666666667	0.0	0.0	0.0	0.016666666666666666	0.0	0.016666666666666666	0.016666666666666666	0.0	0.18333333333333332	0.15	0.2833333333333333	0.016666666666666666	0.016666666666666666	0.0	0.0	0.1	0.43333333333333335
MP_AB35___contig_1_fragment_7	1.7403626894942439	0.18181818181818182	0.03721818181818181	0.41818181818181815	0.03018181818181818	0.6181818181818182	0.0837860962566845	0.05454545454545454	0.0	0.03636363636363636	0.0	0.0	0.01818181818181818	0.0	0.0	0.01818181818181818	0.0	0.0	0.23636363636363636	0.12727272727272726	0.2727272727272727	0.0	0.03636363636363636	0.01818181818181818	0.01818181818181818	0.18181818181818182	0.34545454545454546
MP_AB35___contig_1_fragment_12	1.792391689498254	0.12903225806451613	0.04731854838709677	0.3387096774193548	0.04376344086021505	0.4838709677419355	0.0727258064516129	0.06451612903225806	0.0	0.03225806451612903	0.0	0.0	0.0	0.016129032258064516	0.0	0.03225806451612903	0.016129032258064516	0.0	0.16129032258064516	0.11290322580645161	0.22580645161290322	0.0	0.016129032258064516	0.0	0.0	0.12903225806451613	0.5161290322580645
MP_AB35___contig_1_fragment_13	1.380211241711606	0.16666666666666666	0.03052083333333333	0.4583333333333333	0.045757575757575754	0.5416666666666666	0.15035256410256415	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.08333333333333333	0.2916666666666667	0.08333333333333333	0.0	0.0	0.0	0.16666666666666666	0.375
GCA_025728595___contig_24	0.6989700043360189	0.0	0.0	0.6	0.2	0.6	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.4
GCA_025728645___contig_17	0.7781512503836436	0.0	0.0	0.16666666666666666	0.05333333333333334	0.5	0.8388888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.3333333333333333	0.5
GCA_025728675___contig_10	1.1760912590556813	0.06666666666666667	0.28933333333333333	0.3333333333333333	0.11626666666666666	0.4666666666666667	0.34133333333333327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.0	0.06666666666666667	0.06666666666666667	0.26666666666666666	0.0	0.0	0.0	0.0	0.13333333333333333	0.5333333333333333
